 WL        Abs       T%
 262.0  3.206489   0.062160
 263.0  3.223317   0.059797
 264.0  3.183746   0.065502
 265.0  3.103310   0.078830
 266.0  3.075247   0.084092
 267.0  3.161924   0.068877
 268.0  3.125640   0.074879
 269.0  3.144965   0.071620
 270.0  3.249111   0.056349
 271.0  3.133252   0.073578
 272.0  3.146187   0.071419
 273.0  3.149044   0.070951
 274.0  3.116641   0.076447
 275.0  3.176856   0.066549
 276.0  3.119491   0.075947
 277.0  2.999802   0.100046
 278.0  3.041179   0.090954
 279.0  3.082238   0.082749
 280.0  3.025800   0.094232
 281.0  3.077473   0.083662
 282.0  3.044091   0.090346
 283.0  3.062289   0.086638
 284.0  2.997844   0.100498
 285.0  2.994627   0.101245
 286.0  2.956606   0.110508
 287.0  2.953691   0.111252
 288.0  2.906555   0.124007
 289.0  2.810985   0.154531
 290.0  2.764338   0.172053
 291.0  2.653734   0.221956
 292.0  2.550899   0.281256
 293.0  2.471543   0.337642
 294.0  2.391077   0.406371
 295.0  2.289560   0.513382
 296.0  2.205253   0.623372
 297.0  2.006677   0.984743
 298.0  1.941166   1.145074
 299.0  1.787052   1.632858
 300.0  1.720549   1.903052
 301.0  1.606968   2.471906
 302.0  1.527364   2.969173
 303.0  1.443557   3.601163
 304.0  1.362244   4.342663
 305.0  1.300570   5.005304
 306.0  1.240086   5.753256
 307.0  1.165593   6.829790
 308.0  1.115556   7.663789
 309.0  1.049402   8.924795
 310.0  0.995537  10.103288
 311.0  0.941000  11.455130
 312.0  0.886798  12.977823
 313.0  0.840664  14.432302
 314.0  0.799802  15.856161
 315.0  0.760442  17.360312
 316.0  0.728483  18.686014
 317.0  0.697173  20.082949
 318.0  0.669058  21.426023
 319.0  0.640361  22.889645
 320.0  0.613846  24.330662
 321.0  0.587251  25.867199
 322.0  0.564181  27.278385
 323.0  0.541271  28.756004
 324.0  0.520524  30.163099
 325.0  0.499815  31.636234
 326.0  0.481400  33.006550
 327.0  0.464731  34.298038
 328.0  0.450585  35.433548
 329.0  0.437998  36.475529
 330.0  0.426179  37.481876
 331.0  0.414654  38.489861
 332.0  0.403511  39.490143
 333.0  0.392758  40.480118
 334.0  0.382994  41.400524
 335.0  0.374412  42.226799
 336.0  0.366001  43.052525
 337.0  0.358045  43.848480
 338.0  0.350850  44.581070
 339.0  0.347934  44.881332
 340.0  0.338359  45.881897
 341.0  0.333075  46.443462
 342.0  0.328770  46.906181
 343.0  0.324541  47.365124
 344.0  0.320328  47.826927
 345.0  0.316550  48.244701
 346.0  0.312720  48.672058
 347.0  0.309615  49.021290
 348.0  0.306474  49.377110
 349.0  0.303620  49.702648
 350.0  0.301079  49.994381
 351.0  0.298886  50.247452
 352.0  0.296764  50.493546
 353.0  0.295003  50.698715
 354.0  0.293371  50.889557
 355.0  0.291837  51.069721
 356.0  0.290289  51.251972
 357.0  0.289234  51.376698
 358.0  0.288100  51.510975
 359.0  0.286974  51.644775
 360.0  0.286075  51.751717
 361.0  0.285263  51.848618
 362.0  0.284464  51.944088
 363.0  0.284045  51.994171
 364.0  0.283669  52.039234
 365.0  0.283000  52.119514
 366.0  0.282646  52.161922
 367.0  0.282415  52.189777
 368.0  0.281954  52.245205
 369.0  0.281767  52.267651
 370.0  0.281686  52.277351
 371.0  0.280219  52.454338
 372.0  0.280167  52.460541
 373.0  0.280074  52.471775
 374.0  0.280162  52.461220
 375.0  0.279914  52.491108
 376.0  0.280636  52.403908
 377.0  0.280681  52.398575
 378.0  0.280340  52.439651
 379.0  0.280127  52.465408
 380.0  0.279437  52.548817
 381.0  0.278408  52.673428
 382.0  0.277702  52.759209
 383.0  0.276374  52.920784
 384.0  0.275059  53.081219
 385.0  0.273863  53.227577
 386.0  0.272182  53.434025
 387.0  0.270745  53.611115
 388.0  0.269202  53.801903
 389.0  0.267600  54.000782
 390.0  0.265875  54.215694
 391.0  0.264344  54.407112
 392.0  0.262558  54.631374
 393.0  0.260852  54.846386
 394.0  0.259233  55.051273
 395.0  0.257500  55.271320
 396.0  0.255878  55.478172
 397.0  0.254272  55.683678
 398.0  0.252520  55.908737
 399.0  0.250720  56.141010
 400.0  0.248917  56.374603
 401.0  0.247078  56.613800
 402.0  0.245233  56.854759
 403.0  0.243433  57.090931
 404.0  0.241502  57.345364
 405.0  0.239635  57.592331
 406.0  0.237910  57.821568
 407.0  0.235999  58.076611
 408.0  0.234383  58.293098
 409.0  0.232607  58.532013
 410.0  0.230800  58.776024
 411.0  0.229017  59.017860
 412.0  0.227135  59.274128
 413.0  0.225264  59.529972
 414.0  0.223435  59.781246
 415.0  0.221793  60.007729
 416.0  0.219984  60.258236
 417.0  0.218234  60.501472
 418.0  0.216532  60.739037
 419.0  0.214766  60.986519
 420.0  0.213062  61.226307
 421.0  0.211414  61.459007
 422.0  0.209826  61.684227
 423.0  0.208274  61.905106
 424.0  0.206717  62.127422
 425.0  0.205158  62.350780
 426.0  0.203606  62.574028
 427.0  0.202086  62.793423
 428.0  0.200607  63.007618
 429.0  0.199139  63.220947
 430.0  0.197718  63.428173
 431.0  0.196259  63.641567
 432.0  0.194945  63.834366
 433.0  0.193587  64.034302
 434.0  0.192333  64.219566
 435.0  0.191109  64.400734
 436.0  0.189888  64.582092
 437.0  0.188506  64.787842
 438.0  0.187188  64.984848
 439.0  0.185878  65.181145
 440.0  0.184614  65.371086
 441.0  0.183340  65.563148
 442.0  0.182112  65.748863
 443.0  0.180748  65.955597
 444.0  0.179592  66.131401
 445.0  0.178387  66.315216
 446.0  0.177168  66.501656
 447.0  0.175938  66.690247
 448.0  0.174809  66.863739
 449.0  0.173565  67.055534
 450.0  0.172797  67.174225
 451.0  0.171249  67.414139
 452.0  0.169981  67.611328
 453.0  0.168941  67.773430
 454.0  0.167600  67.982903
 455.0  0.166632  68.134712
 456.0  0.165538  68.306427
 457.0  0.164322  68.497940
 458.0  0.163403  68.643059
 459.0  0.162474  68.790161
 460.0  0.161440  68.954155
 461.0  0.160484  69.106026
 462.0  0.159531  69.257851
 463.0  0.158619  69.403397
 464.0  0.157514  69.580215
 465.0  0.156543  69.736031
 466.0  0.155705  69.870705
 467.0  0.154779  70.019806
 468.0  0.153800  70.177803
 469.0  0.152975  70.311226
 470.0  0.152179  70.440346
 471.0  0.151432  70.561584
 472.0  0.150562  70.702957
 473.0  0.149688  70.845398
 474.0  0.148992  70.959152
 475.0  0.148221  71.085106
 476.0  0.147337  71.230057
 477.0  0.146576  71.354980
 478.0  0.145912  71.464043
 479.0  0.145480  71.535248
 480.0  0.144673  71.668243
 481.0  0.144056  71.770103
 482.0  0.143254  71.902863
 483.0  0.142528  72.023201
 484.0  0.141925  72.123222
 485.0  0.141161  72.250175
 486.0  0.140461  72.366707
 487.0  0.139772  72.481590
 488.0  0.138916  72.624619
 489.0  0.138306  72.726776
 490.0  0.137769  72.816765
 491.0  0.137131  72.923698
 492.0  0.136443  73.039406
 493.0  0.135607  73.180038
 494.0  0.134959  73.289375
 495.0  0.134275  73.404816
 496.0  0.133656  73.509605
 497.0  0.132999  73.620865
 498.0  0.132598  73.688942
 499.0  0.131953  73.798409
 500.0  0.131264  73.915649
 501.0  0.130431  74.057564
 502.0  0.129853  74.156036
 503.0  0.129251  74.259064
 504.0  0.128630  74.365280
 505.0  0.128026  74.468697
 506.0  0.127394  74.577232
 507.0  0.126814  74.676849
 508.0  0.126242  74.775307
 509.0  0.125569  74.891220
 510.0  0.124918  75.003586
 511.0  0.124421  75.089508
 512.0  0.123815  75.194305
 513.0  0.123078  75.321991
 514.0  0.122567  75.410652
 515.0  0.121991  75.510742
 516.0  0.121460  75.603134
 517.0  0.120777  75.722099
 518.0  0.120242  75.815498
 519.0  0.119673  75.914917
 520.0  0.119104  76.014435
 521.0  0.118537  76.113655
 522.0  0.118003  76.207375
 523.0  0.117532  76.290131
 524.0  0.117012  76.381508
 525.0  0.116401  76.489075
 526.0  0.115802  76.594543
 527.0  0.115236  76.694473
 528.0  0.114701  76.788994
 529.0  0.114169  76.883118
 530.0  0.113643  76.976303
 531.0  0.113242  77.047417
 532.0  0.112648  77.152809
 533.0  0.112207  77.231163
 534.0  0.111690  77.323265
 535.0  0.111119  77.424957
 536.0  0.110577  77.521713
 537.0  0.110074  77.611412
 538.0  0.109513  77.711731
 539.0  0.109048  77.795097
 540.0  0.108530  77.887978
 541.0  0.108035  77.976776
 542.0  0.107452  78.081421
 543.0  0.106938  78.173981
 544.0  0.106724  78.212425
 545.0  0.106466  78.258957
 546.0  0.106179  78.310638
 547.0  0.105803  78.378532
 548.0  0.105525  78.428780
 549.0  0.105201  78.487228
 550.0  0.104831  78.554192
 551.0  0.104517  78.610901
 552.0  0.104349  78.641266
 553.0  0.104045  78.696373
 554.0  0.103537  78.788536
 555.0  0.103042  78.878319
 556.0  0.102506  78.975746
 557.0  0.101912  79.083839
 558.0  0.101270  79.200951
 559.0  0.100729  79.299690
 560.0  0.100124  79.410210
 561.0  0.099558  79.513733
 562.0  0.099042  79.608200
 563.0  0.098530  79.702156
 564.0  0.098021  79.795563
 565.0  0.097514  79.888878
 566.0  0.097271  79.933540
 567.0  0.097046  79.974884
 568.0  0.096849  80.011292
 569.0  0.096738  80.031715
 570.0  0.096415  80.091232
 571.0  0.096232  80.124939
 572.0  0.095971  80.173187
 573.0  0.095944  80.178177
 574.0  0.095730  80.217735
 575.0  0.095542  80.252380
 576.0  0.095150  80.324890
 577.0  0.094573  80.431625
 578.0  0.094741  80.400459
 579.0  0.094342  80.474403
 580.0  0.093664  80.600258
 581.0  0.093166  80.692589
 582.0  0.092685  80.782036
 583.0  0.092381  80.838638
 584.0  0.091906  80.927025
 585.0  0.091940  80.920830
 586.0  0.090938  81.107666
 587.0  0.090545  81.181038
 588.0  0.090221  81.241623
 589.0  0.089920  81.297951
 590.0  0.089657  81.347282
 591.0  0.089284  81.417160
 592.0  0.089095  81.452698
 593.0  0.088765  81.514496
 594.0  0.088764  81.514725
 595.0  0.088206  81.619522
 596.0  0.087899  81.677216
 597.0  0.087644  81.725136
 598.0  0.087410  81.769318
 599.0  0.087129  81.822151
 600.0  0.086900  81.865395
 601.0  0.086615  81.919098
 602.0  0.086371  81.965096
 603.0  0.086170  82.003128
 604.0  0.085946  82.045387
 605.0  0.085742  82.083992
 606.0  0.085527  82.124512
 607.0  0.085207  82.185150
 608.0  0.085008  82.222839
 609.0  0.084869  82.249001
 610.0  0.084644  82.291656
 611.0  0.084463  82.326065
 612.0  0.084262  82.364082
 613.0  0.084062  82.402054
 614.0  0.083856  82.441124
 615.0  0.083664  82.477562
 616.0  0.083460  82.516350
 617.0  0.083254  82.555481
 618.0  0.083123  82.580406
 619.0  0.082957  82.612038
 620.0  0.082786  82.644447
 621.0  0.082610  82.677940
 622.0  0.082461  82.706329
 623.0  0.082317  82.733849
 624.0  0.082154  82.764946
 625.0  0.082008  82.792778
 626.0  0.081831  82.826515
 627.0  0.081689  82.853500
 628.0  0.081600  82.870430
 629.0  0.081437  82.901711
 630.0  0.081299  82.928017
 631.0  0.081170  82.952606
 632.0  0.081060  82.973694
 633.0  0.080922  82.999962
 634.0  0.080772  83.028625
 635.0  0.080669  83.048386
 636.0  0.080533  83.074333
 637.0  0.080477  83.085167
 638.0  0.080358  83.107765
 639.0  0.080169  83.143929
 640.0  0.080076  83.161827
 641.0  0.079971  83.181961
 642.0  0.079882  83.199043
 643.0  0.079814  83.211990
 644.0  0.079678  83.238129
 645.0  0.079625  83.248253
 646.0  0.079462  83.279541
 647.0  0.079413  83.288818
 648.0  0.079317  83.307365
 649.0  0.079168  83.335838
 650.0  0.079110  83.347000
 651.0  0.078979  83.372238
 652.0  0.078858  83.395447
 653.0  0.078772  83.411949
 654.0  0.078692  83.427223
 655.0  0.078662  83.433090
 656.0  0.078573  83.450172
 657.0  0.078511  83.462135
 658.0  0.078411  83.481171
 659.0  0.078327  83.497490
 660.0  0.078253  83.511658
 661.0  0.078188  83.524055
 662.0  0.078105  83.540154
 663.0  0.078073  83.546341
 664.0  0.078005  83.559372
 665.0  0.077961  83.567833
 666.0  0.077880  83.583321
 667.0  0.077819  83.595184
 668.0  0.077743  83.609802
 669.0  0.077670  83.623825
 670.0  0.077622  83.633095
 671.0  0.077545  83.647835
 672.0  0.077432  83.669724
 673.0  0.077353  83.684929
 674.0  0.077303  83.694435
 675.0  0.077251  83.704475
 676.0  0.077160  83.722099
 677.0  0.077127  83.728516
 678.0  0.077040  83.745293
 679.0  0.077009  83.751129
 680.0  0.076913  83.769615
 681.0  0.076895  83.773109
 682.0  0.076794  83.792587
 683.0  0.076765  83.798180
 684.0  0.076684  83.813980
 685.0  0.076578  83.834366
 686.0  0.076513  83.846977
 687.0  0.076432  83.862450
 688.0  0.076346  83.879135
 689.0  0.076199  83.907555
 690.0  0.076098  83.927063
 691.0  0.076018  83.942551
 692.0  0.075897  83.965981
 693.0  0.075790  83.986656
 694.0  0.075677  84.008446
 695.0  0.075570  84.029251
 696.0  0.075495  84.043625
 697.0  0.075415  84.059105
 698.0  0.075333  84.075096
 699.0  0.075196  84.101524
 700.0  0.075025  84.134705
 701.0  0.074906  84.157684
 702.0  0.074782  84.181847
 703.0  0.074659  84.205536
 704.0  0.074508  84.234848
 705.0  0.074517  84.233231
 706.0  0.074391  84.257675
 707.0  0.074304  84.274490
 708.0  0.074166  84.301285
 709.0  0.074072  84.319405
 710.0  0.073858  84.361031
 711.0  0.073734  84.385162
 712.0  0.073598  84.411613
 713.0  0.073486  84.433372
 714.0  0.073372  84.455421
 715.0  0.073294  84.470695
 716.0  0.073203  84.488297
 717.0  0.073000  84.527939
 718.0  0.072872  84.552773
 719.0  0.072717  84.583015
 720.0  0.072605  84.604774
 721.0  0.072459  84.633316
 722.0  0.072354  84.653740
 723.0  0.072238  84.676399
 724.0  0.072109  84.701416
 725.0  0.071982  84.726227
 726.0  0.071850  84.751930
 727.0  0.071711  84.779175
 728.0  0.071559  84.808846
 729.0  0.071208  84.877296
 730.0  0.071187  84.881439
 731.0  0.071115  84.895470
 732.0  0.070956  84.926651
 733.0  0.070854  84.946541
 734.0  0.070640  84.988426
 735.0  0.070488  85.018272
 736.0  0.070353  85.044670
 737.0  0.070247  85.065445
 738.0  0.070163  85.081772
 739.0  0.069969  85.119865
 740.0  0.069863  85.140732
 741.0  0.069664  85.179588
 742.0  0.069585  85.195137
 743.0  0.069503  85.211227
 744.0  0.069416  85.228256
 745.0  0.069313  85.248497
 746.0  0.069245  85.261993
 747.0  0.069105  85.289474
 748.0  0.069122  85.286125
 749.0  0.068979  85.314087
 750.0  0.068888  85.331932
 751.0  0.068790  85.351303
 752.0  0.068840  85.341461
 753.0  0.068818  85.345703
 754.0  0.068732  85.362640
 755.0  0.068624  85.383896
 756.0  0.068641  85.380615
 757.0  0.068656  85.377686
 758.0  0.068647  85.379425
 759.0  0.068523  85.403702
 760.0  0.068694  85.370186
 761.0  0.068679  85.373093
 762.0  0.068600  85.388634
 763.0  0.068558  85.396835
 764.0  0.068485  85.411278
 765.0  0.068552  85.397987
 766.0  0.068624  85.383942
 767.0  0.068599  85.388893
 768.0  0.068493  85.409706
 769.0  0.068512  85.405907
 770.0  0.068435  85.421104
 771.0  0.068426  85.422836
 772.0  0.068540  85.400490
 773.0  0.068423  85.423355
 774.0  0.068396  85.428673
 775.0  0.068350  85.437820
 776.0  0.068315  85.444717
 777.0  0.068254  85.456749
 778.0  0.068166  85.473991
 779.0  0.068145  85.478073
 780.0  0.068134  85.480232
 781.0  0.068030  85.500740
 782.0  0.068051  85.496658
 783.0  0.068035  85.499710
 784.0  0.067950  85.516487
 785.0  0.067917  85.522926
 786.0  0.067896  85.527054
 787.0  0.067765  85.552902
 788.0  0.067711  85.563614
 789.0  0.067646  85.576324
 790.0  0.067553  85.594788
 791.0  0.067474  85.610298
 792.0  0.067514  85.602402
 793.0  0.067452  85.614571
 794.0  0.067317  85.641205
 795.0  0.067376  85.629684
 796.0  0.067294  85.645714
 797.0  0.067256  85.653313
 798.0  0.067227  85.658951
 799.0  0.067141  85.675926
 800.0  0.067121  85.679955
 801.0  0.066981  85.707542
 802.0  0.066902  85.723091
 803.0  0.066833  85.736816
 804.0  0.066736  85.755905
 805.0  0.066656  85.771790
 806.0  0.066523  85.797905
 807.0  0.066522  85.798073
 808.0  0.066466  85.809143
 809.0  0.066301  85.841743
 810.0  0.066192  85.863380
 811.0  0.066165  85.868752
 812.0  0.066131  85.875496
 813.0  0.065877  85.925667
 814.0  0.065832  85.934486
 815.0  0.065806  85.939774
 816.0  0.065705  85.959709
 817.0  0.065539  85.992653
 818.0  0.065513  85.997826
 819.0  0.065429  86.014420
 820.0  0.065475  86.005257
 821.0  0.065299  86.040161
 822.0  0.065150  86.069542
 823.0  0.065068  86.085869
 824.0  0.064982  86.102936
 825.0  0.065075  86.084427
 826.0  0.064782  86.142555
 827.0  0.064813  86.136429
 828.0  0.064817  86.135651
 829.0  0.064828  86.133423
 830.0  0.064791  86.140732
 831.0  0.064754  86.148201
 832.0  0.064720  86.154846
 833.0  0.064696  86.159721
 834.0  0.064673  86.164284
 835.0  0.064599  86.178947
 836.0  0.064620  86.174767
 837.0  0.064507  86.197258
 838.0  0.064504  86.197784
 839.0  0.064429  86.212692
 840.0  0.064408  86.216881
 841.0  0.064422  86.214035
 842.0  0.064350  86.228378
 843.0  0.064226  86.252975
 844.0  0.064134  86.271210
 845.0  0.064130  86.271942
 846.0  0.064097  86.278572
 847.0  0.064040  86.289940
 848.0  0.063988  86.300247
 849.0  0.064011  86.295700
 850.0  0.064013  86.295364
 851.0  0.064436  86.211296
 852.0  0.064290  86.240242
 853.0  0.064212  86.255699
 854.0  0.064045  86.288994
 855.0  0.064006  86.296692
 856.0  0.064038  86.290344
 857.0  0.064048  86.288284
 858.0  0.064015  86.294846
 859.0  0.063907  86.316399
 860.0  0.063885  86.320786
 861.0  0.063871  86.323418
 862.0  0.063819  86.333839
 863.0  0.063717  86.354126
 864.0  0.063637  86.370033
 865.0  0.063551  86.387131
 866.0  0.063574  86.382553
 867.0  0.063538  86.389641
 868.0  0.063501  86.396973
 869.0  0.063444  86.408447
 870.0  0.063394  86.418274
 871.0  0.063277  86.441666
 872.0  0.063224  86.452171
 873.0  0.063120  86.472961
 874.0  0.063051  86.486664
 875.0  0.063044  86.488014
 876.0  0.062947  86.507416
 877.0  0.062884  86.519829
 878.0  0.062847  86.527313
 879.0  0.062692  86.558151
 880.0  0.062603  86.575829
 881.0  0.062502  86.596001
 882.0  0.062450  86.606369
 883.0  0.062293  86.637634
 884.0  0.062247  86.646935
 885.0  0.062142  86.667747
 886.0  0.062101  86.676125
 887.0  0.061936  86.709053
 888.0  0.061860  86.724197
 889.0  0.061857  86.724815
 890.0  0.061796  86.737000
 891.0  0.061685  86.759026
 892.0  0.061647  86.766693
 893.0  0.061520  86.792061
 894.0  0.061368  86.822372
 895.0  0.061322  86.831642
 896.0  0.061261  86.843826
 897.0  0.061224  86.851311
 898.0  0.061158  86.864449
 899.0  0.061247  86.846588
 900.0  0.061245  86.846947
 901.0  0.061076  86.880783
 902.0  0.060959  86.904182
 903.0  0.060919  86.912338
 904.0  0.060904  86.915344
 905.0  0.060882  86.919640
 906.0  0.060865  86.923119
 907.0  0.060887  86.918755
 908.0  0.060862  86.923576
 909.0  0.060790  86.938080
 910.0  0.060790  86.938133
 911.0  0.060761  86.943932
 912.0  0.060745  86.947105
 913.0  0.060791  86.937798
 914.0  0.060825  86.930969
 915.0  0.060741  86.947845
 916.0  0.060757  86.944672
 917.0  0.060829  86.930305
 918.0  0.060907  86.914650
 919.0  0.060966  86.902939
 920.0  0.061011  86.893898
 921.0  0.061081  86.879921
 922.0  0.061221  86.851784
 923.0  0.061286  86.838867
 924.0  0.061396  86.816841
 925.0  0.061527  86.790680
 926.0  0.061571  86.781868
 927.0  0.061707  86.754738
 928.0  0.061807  86.734673
 929.0  0.061849  86.726334
 930.0  0.062016  86.692993
 931.0  0.062059  86.684380
 932.0  0.062056  86.684975
 933.0  0.062236  86.649101
 934.0  0.062265  86.643272
 935.0  0.062373  86.621704
 936.0  0.062413  86.613831
 937.0  0.062444  86.607674
 938.0  0.062587  86.579178
 939.0  0.062632  86.570122
 940.0  0.062706  86.555466
 941.0  0.062719  86.552780
 942.0  0.062734  86.549858
 943.0  0.062845  86.527763
 944.0  0.062844  86.527786
 945.0  0.062947  86.507339
 946.0  0.062920  86.512802
 947.0  0.062968  86.503159
 948.0  0.063094  86.478020
 949.0  0.063059  86.484978
 950.0  0.063242  86.448517
 951.0  0.064091  86.279854
 952.0  0.064102  86.277649
 953.0  0.064138  86.270355
 954.0  0.064217  86.254707
 955.0  0.064299  86.238464
 956.0  0.064340  86.230347
 957.0  0.064354  86.227577
 958.0  0.064463  86.205925
 959.0  0.064382  86.222015
 960.0  0.064478  86.202965
 961.0  0.064612  86.176300
 962.0  0.064521  86.194443
 963.0  0.064693  86.160286
 964.0  0.064831  86.132927
 965.0  0.064791  86.140900
 966.0  0.064842  86.130798
 967.0  0.064978  86.103691
 968.0  0.065047  86.090027
 969.0  0.065121  86.075333
 970.0  0.065261  86.047737
 971.0  0.065319  86.036140
 972.0  0.065371  86.025848
 973.0  0.065567  85.987083
 974.0  0.065649  85.970779
 975.0  0.065742  85.952415
 976.0  0.065781  85.944656
 977.0  0.066066  85.888367
 978.0  0.066187  85.864388
 979.0  0.066330  85.836021
 980.0  0.066421  85.818184
 981.0  0.066582  85.786346
 982.0  0.066691  85.764702
 983.0  0.066821  85.739120
 984.0  0.066894  85.724785
 985.0  0.067058  85.692322
 986.0  0.067146  85.674896
 987.0  0.067190  85.666267
 988.0  0.067275  85.649498
 989.0  0.067383  85.628296
 990.0  0.067524  85.600380
 991.0  0.067576  85.590279
 992.0  0.067584  85.588676
 993.0  0.067689  85.567986
 994.0  0.067712  85.563477
 995.0  0.067801  85.545883
 996.0  0.067757  85.554596
 997.0  0.067841  85.537994
 998.0  0.067822  85.541656
 999.0  0.067912  85.524071
1000.0  0.067997  85.507362
1001.0  0.067998  85.507080
1002.0  0.068077  85.491425
1003.0  0.068122  85.482674
1004.0  0.068230  85.461464
1005.0  0.068152  85.476761
1006.0  0.068223  85.462868
1007.0  0.068210  85.465309
1008.0  0.068250  85.457428
1009.0  0.068118  85.483353
1010.0  0.068131  85.480911
1011.0  0.068084  85.490067
1012.0  0.068219  85.463577
1013.0  0.068160  85.475212
1014.0  0.068152  85.476784
1015.0  0.068000  85.506729
1016.0  0.068042  85.498344
1017.0  0.067855  85.535316
1018.0  0.068062  85.494476
1019.0  0.067569  85.591568
1020.0  0.067230  85.658478
1021.0  0.066633  85.776291
1022.0  0.065401  86.019829
1023.0  0.064197  86.258705
1024.0  0.063425  86.412178
1025.0  0.063940  86.309746
1026.0  0.064254  86.247414
1027.0  0.064306  86.237045
1028.0  0.064327  86.232903
1029.0  0.064224  86.253334
1030.0  0.064089  86.280205
1031.0  0.064121  86.273888
1032.0  0.064053  86.287315
1033.0  0.064063  86.285278
1034.0  0.064097  86.278549
1035.0  0.064142  86.269691
1036.0  0.063929  86.311897
1037.0  0.063977  86.302521
1038.0  0.063964  86.305031
1039.0  0.063883  86.321045
1040.0  0.063831  86.331429
1041.0  0.063573  86.382744
1042.0  0.063514  86.394485
1043.0  0.063413  86.414665
1044.0  0.063413  86.414619
1045.0  0.063284  86.440216
1046.0  0.063143  86.468338
1047.0  0.063275  86.442039
1048.0  0.062935  86.509712
1049.0  0.062794  86.537910
1050.0  0.062571  86.582314
1051.0  0.062370  86.622414
1052.0  0.062250  86.646362
1053.0  0.062135  86.669220
1054.0  0.061873  86.721596
1055.0  0.061782  86.739761
1056.0  0.061576  86.780823
1057.0  0.061271  86.841919
1058.0  0.061236  86.848763
1059.0  0.061020  86.892136
1060.0  0.060814  86.933167
1061.0  0.060740  86.947983
1062.0  0.060573  86.981522
1063.0  0.060514  86.993393
1064.0  0.060413  87.013641
1065.0  0.060295  87.037224
1066.0  0.060102  87.075836
1067.0  0.059875  87.121498
1068.0  0.059740  87.148430
1069.0  0.059677  87.161110
1070.0  0.059276  87.241608
1071.0  0.059028  87.291573
1072.0  0.058875  87.322250
1073.0  0.058681  87.361374
1074.0  0.058359  87.426048
1075.0  0.058236  87.450821
1076.0  0.058201  87.457855
1077.0  0.058285  87.441002
1078.0  0.072080  84.707108
1079.0  0.064100  86.277985
1080.0  0.056184  87.865105
1081.0  0.048723  89.387550
1082.0  0.057158  87.668182
1083.0  0.056971  87.706017
1084.0  0.056999  87.700340
1085.0  0.056521  87.796898
1086.0  0.056486  87.803986
1087.0  0.056580  87.785019
1088.0  0.056893  87.721786
1089.0  0.057205  87.658699
1090.0  0.057538  87.591476
1091.0  0.061261  86.843826
1092.0  0.062335  86.629356
1093.0  0.059738  87.148865
1094.0  0.058211  87.455887
1095.0  0.059479  87.200928
1096.0  0.059374  87.221901
1097.0  0.059475  87.201767
1098.0  0.059289  87.239120
1099.0  0.060668  86.962502
1100.0  0.061058  86.884453
