 WL        Abs       T%
 307.0  1.010466   9.761895
 308.0  0.945745  11.330667
 309.0  0.889441  12.899084
 310.0  0.834331  14.644320
 311.0  0.783341  16.468691
 312.0  0.731746  18.546162
 313.0  0.685174  20.645506
 314.0  0.645701  22.609928
 315.0  0.609366  24.582973
 316.0  0.575939  26.549788
 317.0  0.546490  28.412531
 318.0  0.516297  30.458097
 319.0  0.489579  32.390724
 320.0  0.464690  34.301285
 321.0  0.440736  36.246342
 322.0  0.417332  38.253246
 323.0  0.396910  40.094986
 324.0  0.376701  42.004784
 325.0  0.357932  43.859974
 326.0  0.340446  45.661892
 327.0  0.325435  47.267754
 328.0  0.311792  48.776257
 329.0  0.299385  50.189793
 330.0  0.288710  51.438717
 331.0  0.277504  52.783237
 332.0  0.267286  54.039841
 333.0  0.257693  55.246731
 334.0  0.249004  56.363182
 335.0  0.241099  57.398499
 336.0  0.233317  58.436272
 337.0  0.225662  59.475521
 338.0  0.219192  60.368130
 339.0  0.216775  60.705017
 340.0  0.214462  61.029255
 341.0  0.209574  61.720047
 342.0  0.205386  62.318047
 343.0  0.201250  62.914398
 344.0  0.197253  63.496078
 345.0  0.193686  64.019753
 346.0  0.190139  64.544807
 347.0  0.187038  65.007217
 348.0  0.184098  65.448883
 349.0  0.181239  65.881126
 350.0  0.178544  66.291176
 351.0  0.176050  66.673012
 352.0  0.173828  67.015015
 353.0  0.171907  67.312088
 354.0  0.170021  67.605095
 355.0  0.168299  67.873550
 356.0  0.166708  68.122780
 357.0  0.165023  68.387474
 358.0  0.163521  68.624420
 359.0  0.162068  68.854462
 360.0  0.160787  69.057899
 361.0  0.159592  69.248138
 362.0  0.158520  69.419327
 363.0  0.157422  69.594925
 364.0  0.156278  69.778503
 365.0  0.155409  69.918289
 366.0  0.154714  70.030304
 367.0  0.153749  70.186066
 368.0  0.153100  70.291061
 369.0  0.152160  70.443420
 370.0  0.152099  70.453323
 371.0  0.150366  70.734970
 372.0  0.149934  70.805290
 373.0  0.149554  70.867332
 374.0  0.149243  70.918167
 375.0  0.149101  70.941292
 376.0  0.148918  70.971245
 377.0  0.148654  71.014412
 378.0  0.148293  71.073463
 379.0  0.147839  71.147751
 380.0  0.147228  71.247948
 381.0  0.146350  71.392052
 382.0  0.145467  71.537407
 383.0  0.144521  71.693428
 384.0  0.143395  71.879478
 385.0  0.142327  72.056519
 386.0  0.141256  72.234352
 387.0  0.140254  72.401237
 388.0  0.139058  72.600899
 389.0  0.138081  72.764435
 390.0  0.136917  72.959656
 391.0  0.135974  73.118317
 392.0  0.134959  73.289291
 393.0  0.133984  73.454018
 394.0  0.133008  73.619431
 395.0  0.132082  73.776497
 396.0  0.131265  73.915344
 397.0  0.130396  74.063461
 398.0  0.129622  74.195518
 399.0  0.128623  74.366356
 400.0  0.127935  74.484337
 401.0  0.127178  74.614273
 402.0  0.126332  74.759727
 403.0  0.125655  74.876442
 404.0  0.124954  74.997345
 405.0  0.124181  75.130989
 406.0  0.123506  75.247818
 407.0  0.122718  75.384514
 408.0  0.122087  75.494034
 409.0  0.121480  75.599754
 410.0  0.120777  75.722198
 411.0  0.120081  75.843643
 412.0  0.119405  75.961708
 413.0  0.118670  76.090469
 414.0  0.118054  76.198402
 415.0  0.117366  76.319160
 416.0  0.116745  76.428444
 417.0  0.116122  76.538155
 418.0  0.115487  76.650215
 419.0  0.114730  76.783806
 420.0  0.114073  76.900047
 421.0  0.113429  77.014160
 422.0  0.112776  77.130112
 423.0  0.112176  77.236717
 424.0  0.111518  77.353813
 425.0  0.110886  77.466560
 426.0  0.110280  77.574631
 427.0  0.109656  77.686165
 428.0  0.109120  77.782074
 429.0  0.108509  77.891678
 430.0  0.107911  77.999039
 431.0  0.107317  78.105751
 432.0  0.106800  78.198853
 433.0  0.106151  78.315735
 434.0  0.105611  78.413216
 435.0  0.105124  78.501129
 436.0  0.104624  78.591507
 437.0  0.104118  78.683266
 438.0  0.103529  78.789940
 439.0  0.102916  78.901184
 440.0  0.102407  78.993782
 441.0  0.101831  79.098709
 442.0  0.101349  79.186539
 443.0  0.100706  79.303894
 444.0  0.100237  79.389420
 445.0  0.099727  79.482765
 446.0  0.099187  79.581657
 447.0  0.098622  79.685333
 448.0  0.098069  79.786797
 449.0  0.097438  79.902802
 450.0  0.097156  79.954666
 451.0  0.096724  80.034264
 452.0  0.096060  80.156769
 453.0  0.095654  80.231674
 454.0  0.095140  80.326759
 455.0  0.094635  80.420128
 456.0  0.094154  80.509354
 457.0  0.093741  80.585899
 458.0  0.093219  80.682823
 459.0  0.092750  80.770035
 460.0  0.092437  80.828171
 461.0  0.091970  80.915115
 462.0  0.091470  81.008476
 463.0  0.091037  81.089188
 464.0  0.090749  81.142960
 465.0  0.090271  81.232323
 466.0  0.089896  81.302460
 467.0  0.089531  81.370865
 468.0  0.089226  81.427979
 469.0  0.088824  81.503426
 470.0  0.088497  81.564766
 471.0  0.088153  81.629471
 472.0  0.087819  81.692238
 473.0  0.087504  81.751587
 474.0  0.087142  81.819656
 475.0  0.086780  81.887894
 476.0  0.086478  81.944984
 477.0  0.086130  82.010620
 478.0  0.085863  82.061012
 479.0  0.085557  82.118858
 480.0  0.085236  82.179604
 481.0  0.084974  82.229225
 482.0  0.084657  82.289284
 483.0  0.084327  82.351875
 484.0  0.084004  82.413063
 485.0  0.083739  82.463440
 486.0  0.083447  82.518776
 487.0  0.083090  82.586662
 488.0  0.082821  82.637756
 489.0  0.082563  82.686882
 490.0  0.082246  82.747322
 491.0  0.081956  82.802551
 492.0  0.081670  82.857079
 493.0  0.081396  82.909355
 494.0  0.081064  82.972832
 495.0  0.080779  83.027390
 496.0  0.080490  83.082657
 497.0  0.080266  83.125519
 498.0  0.079944  83.187195
 499.0  0.079631  83.247131
 500.0  0.079327  83.305305
 501.0  0.078965  83.374893
 502.0  0.078696  83.426582
 503.0  0.078408  83.481926
 504.0  0.078116  83.538063
 505.0  0.077860  83.587196
 506.0  0.077559  83.645218
 507.0  0.077236  83.707512
 508.0  0.076952  83.762238
 509.0  0.076678  83.815109
 510.0  0.076385  83.871590
 511.0  0.076122  83.922432
 512.0  0.075794  83.985924
 513.0  0.075570  84.029182
 514.0  0.075269  84.087463
 515.0  0.075062  84.127586
 516.0  0.074811  84.176117
 517.0  0.074465  84.243217
 518.0  0.074168  84.300842
 519.0  0.073940  84.345047
 520.0  0.073727  84.386436
 521.0  0.073491  84.432404
 522.0  0.073213  84.486351
 523.0  0.072953  84.537102
 524.0  0.072681  84.590004
 525.0  0.072431  84.638687
 526.0  0.072097  84.703880
 527.0  0.071888  84.744667
 528.0  0.071755  84.770493
 529.0  0.071453  84.829453
 530.0  0.071216  84.875893
 531.0  0.070929  84.931992
 532.0  0.070722  84.972519
 533.0  0.070485  85.018829
 534.0  0.070250  85.064888
 535.0  0.069962  85.121292
 536.0  0.069773  85.158379
 537.0  0.069482  85.215340
 538.0  0.069362  85.238968
 539.0  0.069028  85.304459
 540.0  0.068780  85.353294
 541.0  0.068549  85.398598
 542.0  0.068251  85.457336
 543.0  0.068065  85.493912
 544.0  0.068035  85.499756
 545.0  0.067997  85.507263
 546.0  0.067798  85.546425
 547.0  0.067718  85.562302
 548.0  0.067659  85.573906
 549.0  0.067535  85.598221
 550.0  0.067387  85.627495
 551.0  0.067306  85.643478
 552.0  0.067129  85.678421
 553.0  0.067169  85.670403
 554.0  0.066806  85.742134
 555.0  0.066491  85.804268
 556.0  0.066290  85.843910
 557.0  0.065968  85.907654
 558.0  0.065579  85.984749
 559.0  0.065356  86.028870
 560.0  0.065054  86.088608
 561.0  0.064751  86.148819
 562.0  0.064584  86.181786
 563.0  0.064359  86.226585
 564.0  0.064004  86.297073
 565.0  0.063832  86.331161
 566.0  0.063794  86.338768
 567.0  0.063773  86.342896
 568.0  0.063615  86.374374
 569.0  0.063609  86.375587
 570.0  0.063462  86.404869
 571.0  0.063474  86.402473
 572.0  0.063435  86.410179
 573.0  0.063398  86.417488
 574.0  0.063331  86.430847
 575.0  0.063220  86.452957
 576.0  0.063265  86.444038
 577.0  0.063090  86.478897
 578.0  0.062822  86.532227
 579.0  0.062685  86.559624
 580.0  0.062354  86.625626
 581.0  0.062173  86.661705
 582.0  0.061977  86.700798
 583.0  0.061818  86.732529
 584.0  0.061664  86.763390
 585.0  0.061648  86.766502
 586.0  0.061303  86.835480
 587.0  0.061249  86.846207
 588.0  0.061083  86.879349
 589.0  0.060943  86.907402
 590.0  0.060850  86.926033
 591.0  0.060791  86.937889
 592.0  0.060621  86.972000
 593.0  0.060558  86.984535
 594.0  0.060474  87.001419
 595.0  0.060365  87.023247
 596.0  0.060256  87.045036
 597.0  0.060215  87.053345
 598.0  0.060084  87.079445
 599.0  0.059993  87.097778
 600.0  0.059925  87.111435
 601.0  0.059856  87.125282
 602.0  0.059667  87.163094
 603.0  0.059658  87.164917
 604.0  0.059601  87.176476
 605.0  0.059517  87.193275
 606.0  0.059493  87.198013
 607.0  0.059427  87.211388
 608.0  0.059293  87.238182
 609.0  0.059217  87.253555
 610.0  0.059172  87.262634
 611.0  0.059073  87.282471
 612.0  0.059033  87.290428
 613.0  0.058990  87.299095
 614.0  0.058919  87.313477
 615.0  0.058902  87.316925
 616.0  0.058828  87.331696
 617.0  0.058770  87.343414
 618.0  0.058706  87.356316
 619.0  0.058682  87.361038
 620.0  0.058609  87.375763
 621.0  0.058576  87.382408
 622.0  0.058548  87.388115
 623.0  0.058455  87.406708
 624.0  0.058485  87.400642
 625.0  0.058448  87.408241
 626.0  0.058403  87.417267
 627.0  0.058316  87.434784
 628.0  0.058218  87.454514
 629.0  0.058187  87.460808
 630.0  0.058152  87.467697
 631.0  0.058097  87.478882
 632.0  0.058085  87.481331
 633.0  0.058081  87.481979
 634.0  0.058008  87.496773
 635.0  0.057962  87.506073
 636.0  0.057939  87.510635
 637.0  0.057916  87.515343
 638.0  0.057913  87.515968
 639.0  0.057806  87.537376
 640.0  0.057769  87.544945
 641.0  0.057730  87.552704
 642.0  0.057614  87.576233
 643.0  0.057533  87.592514
 644.0  0.057524  87.594360
 645.0  0.057507  87.597679
 646.0  0.057547  87.589653
 647.0  0.057506  87.597870
 648.0  0.057458  87.607613
 649.0  0.057434  87.612473
 650.0  0.057379  87.623482
 651.0  0.057400  87.619446
 652.0  0.057352  87.628990
 653.0  0.057381  87.623100
 654.0  0.057319  87.635658
 655.0  0.057344  87.630600
 656.0  0.057338  87.631851
 657.0  0.057318  87.635895
 658.0  0.057302  87.639214
 659.0  0.057270  87.645569
 660.0  0.057248  87.650085
 661.0  0.057254  87.648720
 662.0  0.057158  87.668137
 663.0  0.057166  87.666550
 664.0  0.057095  87.680862
 665.0  0.057082  87.683464
 666.0  0.057067  87.686592
 667.0  0.057030  87.693939
 668.0  0.056974  87.705276
 669.0  0.056972  87.705780
 670.0  0.056941  87.712036
 671.0  0.056862  87.727859
 672.0  0.056863  87.727837
 673.0  0.056888  87.722801
 674.0  0.056821  87.736191
 675.0  0.056760  87.748619
 676.0  0.056698  87.761070
 677.0  0.056730  87.754547
 678.0  0.056652  87.770370
 679.0  0.056551  87.790802
 680.0  0.056507  87.799698
 681.0  0.056450  87.811218
 682.0  0.056404  87.820595
 683.0  0.056350  87.831413
 684.0  0.056328  87.835899
 685.0  0.056257  87.850296
 686.0  0.056210  87.859795
 687.0  0.056190  87.863823
 688.0  0.056152  87.871468
 689.0  0.056075  87.886978
 690.0  0.056044  87.893326
 691.0  0.056026  87.896942
 692.0  0.055992  87.903770
 693.0  0.055963  87.909660
 694.0  0.055933  87.915764
 695.0  0.055906  87.921318
 696.0  0.055923  87.917892
 697.0  0.055885  87.925514
 698.0  0.055869  87.928848
 699.0  0.055833  87.935989
 700.0  0.055742  87.954582
 701.0  0.055737  87.955498
 702.0  0.055709  87.961075
 703.0  0.055776  87.947533
 704.0  0.055826  87.937393
 705.0  0.055789  87.945045
 706.0  0.055766  87.949654
 707.0  0.055784  87.946007
 708.0  0.055779  87.947044
 709.0  0.055769  87.949074
 710.0  0.055743  87.954384
 711.0  0.055751  87.952675
 712.0  0.055789  87.944969
 713.0  0.055701  87.962883
 714.0  0.055744  87.954002
 715.0  0.055790  87.944679
 716.0  0.055773  87.948303
 717.0  0.055822  87.938187
 718.0  0.055806  87.941498
 719.0  0.055785  87.945694
 720.0  0.055797  87.943329
 721.0  0.055750  87.952766
 722.0  0.055777  87.947433
 723.0  0.055853  87.931984
 724.0  0.055868  87.929062
 725.0  0.055880  87.926483
 726.0  0.055921  87.918182
 727.0  0.055860  87.930588
 728.0  0.055793  87.944099
 729.0  0.055813  87.940140
 730.0  0.055926  87.917213
 731.0  0.055928  87.916824
 732.0  0.055948  87.912773
 733.0  0.056011  87.899963
 734.0  0.056010  87.900131
 735.0  0.055985  87.905296
 736.0  0.055996  87.903046
 737.0  0.056132  87.875526
 738.0  0.056131  87.875664
 739.0  0.056148  87.872360
 740.0  0.056188  87.864304
 741.0  0.056151  87.871712
 742.0  0.056130  87.875931
 743.0  0.056267  87.848129
 744.0  0.056255  87.850563
 745.0  0.056323  87.836815
 746.0  0.056398  87.821701
 747.0  0.056337  87.834091
 748.0  0.056336  87.834312
 749.0  0.056445  87.812256
 750.0  0.056501  87.800850
 751.0  0.056504  87.800301
 752.0  0.056528  87.795403
 753.0  0.056578  87.785378
 754.0  0.056602  87.780563
 755.0  0.056614  87.778107
 756.0  0.056682  87.764374
 757.0  0.056659  87.768997
 758.0  0.056717  87.757286
 759.0  0.056771  87.746284
 760.0  0.056741  87.752449
 761.0  0.056790  87.742569
 762.0  0.056829  87.734604
 763.0  0.056770  87.746544
 764.0  0.056873  87.725670
 765.0  0.056848  87.730865
 766.0  0.056780  87.744545
 767.0  0.056843  87.731712
 768.0  0.056855  87.729401
 769.0  0.056775  87.745514
 770.0  0.056872  87.725906
 771.0  0.056807  87.739082
 772.0  0.056871  87.726151
 773.0  0.056922  87.715797
 774.0  0.056956  87.708908
 775.0  0.056919  87.716469
 776.0  0.056946  87.711029
 777.0  0.056930  87.714203
 778.0  0.056895  87.721306
 779.0  0.056879  87.724533
 780.0  0.056915  87.717308
 781.0  0.056969  87.706383
 782.0  0.056948  87.710663
 783.0  0.056987  87.702629
 784.0  0.057012  87.697716
 785.0  0.056958  87.708572
 786.0  0.056994  87.701233
 787.0  0.057063  87.687294
 788.0  0.057060  87.687866
 789.0  0.057047  87.690689
 790.0  0.057080  87.683998
 791.0  0.057064  87.687195
 792.0  0.057100  87.679810
 793.0  0.057092  87.681488
 794.0  0.057072  87.685631
 795.0  0.057178  87.664215
 796.0  0.057080  87.684021
 797.0  0.057101  87.679642
 798.0  0.057160  87.667770
 799.0  0.057158  87.668083
 800.0  0.057044  87.691147
 801.0  0.057091  87.681732
 802.0  0.057064  87.687195
 803.0  0.057095  87.680916
 804.0  0.056987  87.702744
 805.0  0.057183  87.663078
 806.0  0.057170  87.665825
 807.0  0.057186  87.662483
 808.0  0.057108  87.678192
 809.0  0.057172  87.665268
 810.0  0.057169  87.665894
 811.0  0.057190  87.661804
 812.0  0.057162  87.667290
 813.0  0.057165  87.666740
 814.0  0.057264  87.646820
 815.0  0.057333  87.632790
 816.0  0.057279  87.643784
 817.0  0.057246  87.650375
 818.0  0.057296  87.640274
 819.0  0.057330  87.633537
 820.0  0.057475  87.604195
 821.0  0.057397  87.620041
 822.0  0.057349  87.629570
 823.0  0.057390  87.621269
 824.0  0.057578  87.583496
 825.0  0.057539  87.591331
 826.0  0.057572  87.584747
 827.0  0.057653  87.568352
 828.0  0.057557  87.587631
 829.0  0.057596  87.579765
 830.0  0.057693  87.560295
 831.0  0.057672  87.564575
 832.0  0.057645  87.569984
 833.0  0.057695  87.559937
 834.0  0.057783  87.542130
 835.0  0.057699  87.559052
 836.0  0.057696  87.559601
 837.0  0.057642  87.570511
 838.0  0.057715  87.555801
 839.0  0.057645  87.569862
 840.0  0.057754  87.547920
 841.0  0.057730  87.552750
 842.0  0.057718  87.555153
 843.0  0.057511  87.596985
 844.0  0.057556  87.587944
 845.0  0.057542  87.590752
 846.0  0.057613  87.576477
 847.0  0.057643  87.570320
 848.0  0.057574  87.584244
 849.0  0.057623  87.574409
 850.0  0.057804  87.537971
 851.0  0.057843  87.529922
 852.0  0.057857  87.527260
 853.0  0.057922  87.514191
 854.0  0.058028  87.492836
 855.0  0.058038  87.490654
 856.0  0.058147  87.468826
 857.0  0.058044  87.489548
 858.0  0.058083  87.481644
 859.0  0.058088  87.480591
 860.0  0.058154  87.467361
 861.0  0.058061  87.486061
 862.0  0.058053  87.487724
 863.0  0.058033  87.491707
 864.0  0.058029  87.492599
 865.0  0.058112  87.475861
 866.0  0.058082  87.481934
 867.0  0.058094  87.479362
 868.0  0.058080  87.482201
 869.0  0.058035  87.491302
 870.0  0.058071  87.483978
 871.0  0.058059  87.486397
 872.0  0.058033  87.491806
 873.0  0.058044  87.489525
 874.0  0.057937  87.511139
 875.0  0.057862  87.526222
 876.0  0.057841  87.530502
 877.0  0.057845  87.529541
 878.0  0.057933  87.511909
 879.0  0.057970  87.504364
 880.0  0.057966  87.505157
 881.0  0.057962  87.505997
 882.0  0.057960  87.506355
 883.0  0.058014  87.495621
 884.0  0.058067  87.484840
 885.0  0.058063  87.485748
 886.0  0.058174  87.463425
 887.0  0.058013  87.495720
 888.0  0.058096  87.479004
 889.0  0.058174  87.463257
 890.0  0.058235  87.450966
 891.0  0.058449  87.407982
 892.0  0.058151  87.467957
 893.0  0.058247  87.448708
 894.0  0.058244  87.449280
 895.0  0.058280  87.442009
 896.0  0.058228  87.452400
 897.0  0.058293  87.439438
 898.0  0.058368  87.424248
 899.0  0.058410  87.415901
 900.0  0.058403  87.417198
 901.0  0.058462  87.405296
 902.0  0.058480  87.401695
 903.0  0.058556  87.386459
 904.0  0.058501  87.397476
 905.0  0.058621  87.373413
 906.0  0.058671  87.363197
 907.0  0.058681  87.361351
 908.0  0.058788  87.339722
 909.0  0.058755  87.346367
 910.0  0.058800  87.337372
 911.0  0.058796  87.338142
 912.0  0.058870  87.323326
 913.0  0.058980  87.301231
 914.0  0.059048  87.287476
 915.0  0.059106  87.275909
 916.0  0.059269  87.243019
 917.0  0.059304  87.236000
 918.0  0.059333  87.230209
 919.0  0.059429  87.210861
 920.0  0.059512  87.194328
 921.0  0.059496  87.197533
 922.0  0.059657  87.165176
 923.0  0.059628  87.171043
 924.0  0.059684  87.159775
 925.0  0.059811  87.134224
 926.0  0.059792  87.138077
 927.0  0.059738  87.148842
 928.0  0.059849  87.126740
 929.0  0.059962  87.103905
 930.0  0.059861  87.124153
 931.0  0.059930  87.110382
 932.0  0.060005  87.095367
 933.0  0.059996  87.097206
 934.0  0.059946  87.107155
 935.0  0.060037  87.088982
 936.0  0.060017  87.092903
 937.0  0.059926  87.111290
 938.0  0.060013  87.093811
 939.0  0.059978  87.100838
 940.0  0.059937  87.109016
 941.0  0.059973  87.101845
 942.0  0.060079  87.080620
 943.0  0.060020  87.092308
 944.0  0.059999  87.096565
 945.0  0.060120  87.072205
 946.0  0.060109  87.074570
 947.0  0.060128  87.070702
 948.0  0.060232  87.049881
 949.0  0.060243  87.047661
 950.0  0.060429  87.010445
 951.0  0.060404  87.015366
 952.0  0.060488  86.998642
 953.0  0.060596  86.976913
 954.0  0.060429  87.010345
 955.0  0.060541  86.987968
 956.0  0.060637  86.968658
 957.0  0.060659  86.964218
 958.0  0.060613  86.973503
 959.0  0.060770  86.941994
 960.0  0.060777  86.940704
 961.0  0.060752  86.945740
 962.0  0.060791  86.937820
 963.0  0.060893  86.917397
 964.0  0.060933  86.909355
 965.0  0.060992  86.897644
 966.0  0.061095  86.876968
 967.0  0.061310  86.834122
 968.0  0.061288  86.838531
 969.0  0.061348  86.826469
 970.0  0.061352  86.825706
 971.0  0.061411  86.813774
 972.0  0.061432  86.809624
 973.0  0.061457  86.804642
 974.0  0.061495  86.797066
 975.0  0.061635  86.769173
 976.0  0.061624  86.771317
 977.0  0.061710  86.754120
 978.0  0.061731  86.749886
 979.0  0.061760  86.744072
 980.0  0.061821  86.731956
 981.0  0.061819  86.732315
 982.0  0.061931  86.709862
 983.0  0.061803  86.735428
 984.0  0.061836  86.729004
 985.0  0.061807  86.734642
 986.0  0.061857  86.724670
 987.0  0.061752  86.745667
 988.0  0.061693  86.757507
 989.0  0.061829  86.730362
 990.0  0.061766  86.742859
 991.0  0.061682  86.759598
 992.0  0.061664  86.763268
 993.0  0.061723  86.751526
 994.0  0.061715  86.753143
 995.0  0.061653  86.765579
 996.0  0.061648  86.766388
 997.0  0.061619  86.772270
 998.0  0.061642  86.767746
 999.0  0.061632  86.769653
1000.0  0.061602  86.775772
1001.0  0.061554  86.785248
1002.0  0.061589  86.778343
1003.0  0.061454  86.805267
1004.0  0.061524  86.791229
1005.0  0.061440  86.808052
1006.0  0.061443  86.807388
1007.0  0.061476  86.800926
1008.0  0.061482  86.799614
1009.0  0.061305  86.834984
1010.0  0.061388  86.818443
1011.0  0.061509  86.794327
1012.0  0.061287  86.838631
1013.0  0.061282  86.839653
1014.0  0.061253  86.845467
1015.0  0.061224  86.851265
1016.0  0.061168  86.862350
1017.0  0.061220  86.852028
1018.0  0.061158  86.864449
1019.0  0.061072  86.881737
1020.0  0.060857  86.924576
1021.0  0.060562  86.983650
1022.0  0.060128  87.070671
1023.0  0.059667  87.163124
1024.0  0.059564  87.183815
1025.0  0.060015  87.093430
1026.0  0.060300  87.036263
1027.0  0.060379  87.020378
1028.0  0.060448  87.006622
1029.0  0.060569  86.982407
1030.0  0.060782  86.939636
1031.0  0.060764  86.943237
1032.0  0.060764  86.943283
1033.0  0.060774  86.941353
1034.0  0.060844  86.927345
1035.0  0.060829  86.930283
1036.0  0.060858  86.924408
1037.0  0.060812  86.933617
1038.0  0.060718  86.952499
1039.0  0.060711  86.953857
1040.0  0.060568  86.982460
1041.0  0.060682  86.959679
1042.0  0.060320  87.032227
1043.0  0.060199  87.056404
1044.0  0.060085  87.079323
1045.0  0.060059  87.084587
1046.0  0.059932  87.110023
1047.0  0.059883  87.119781
1048.0  0.059735  87.149483
1049.0  0.059655  87.165588
1050.0  0.059549  87.186905
1051.0  0.059398  87.217186
1052.0  0.059274  87.242065
1053.0  0.059103  87.276382
1054.0  0.059036  87.289948
1055.0  0.058861  87.325104
1056.0  0.058761  87.345093
1057.0  0.058831  87.331192
1058.0  0.058787  87.339989
1059.0  0.058667  87.364113
1060.0  0.058581  87.381424
1061.0  0.058510  87.395676
1062.0  0.058460  87.405777
1063.0  0.058341  87.429749
1064.0  0.058338  87.430321
1065.0  0.058370  87.423843
1066.0  0.058416  87.414528
1067.0  0.058413  87.415276
1068.0  0.058232  87.451584
1069.0  0.058561  87.385338
1070.0  0.049439  89.240356
1071.0  0.049534  89.220787
1072.0  0.049473  89.233322
1073.0  0.063315  86.434044
1074.0  0.057816  87.535545
1075.0  0.057832  87.532257
1076.0  0.057881  87.522285
1077.0  0.057702  87.558449
1078.0  0.057737  87.551285
1079.0  0.057749  87.548958
1080.0  0.057737  87.551476
1081.0  0.057729  87.553085
1082.0  0.057719  87.555008
1083.0  0.057685  87.561882
1084.0  0.057626  87.573662
1085.0  0.057645  87.569984
1086.0  0.057425  87.614372
1087.0  0.057740  87.550781
1088.0  0.057816  87.535522
1089.0  0.057998  87.498772
1090.0  0.058670  87.363556
1091.0  0.059620  87.172592
1092.0  0.059144  87.268143
1093.0  0.056892  87.721909
1094.0  0.055945  87.913422
1095.0  0.057189  87.661903
1096.0  0.057121  87.675644
1097.0  0.056967  87.706818
1098.0  0.056799  87.740692
1099.0  0.057787  87.541359
1100.0  0.057436  87.611984
