 WL        Abs       T%
 266.0  3.558184   0.027658
 267.0  3.622559   0.023847
 268.0  3.559066   0.027602
 269.0  3.649384   0.022419
 270.0  3.603501   0.024917
 271.0  3.655383   0.022111
 272.0  3.609792   0.024559
 273.0  3.591964   0.025588
 274.0  3.654951   0.022133
 275.0  3.607111   0.024711
 276.0  3.487448   0.032550
 277.0  3.564827   0.027238
 278.0  3.507858   0.031056
 279.0  3.489933   0.032364
 280.0  3.440790   0.036242
 281.0  3.522116   0.030053
 282.0  3.455403   0.035043
 283.0  3.463453   0.034399
 284.0  3.460543   0.034630
 285.0  3.447247   0.035707
 286.0  3.445670   0.035837
 287.0  3.423635   0.037702
 288.0  3.378367   0.041844
 289.0  3.319329   0.047937
 290.0  3.364657   0.043186
 291.0  3.248734   0.056398
 292.0  3.302686   0.049810
 293.0  3.199185   0.063214
 294.0  3.138418   0.072708
 295.0  3.022475   0.094957
 296.0  2.899117   0.126149
 297.0  2.826634   0.149062
 298.0  2.756110   0.175344
 299.0  2.598047   0.252321
 300.0  2.520541   0.301619
 301.0  2.413109   0.386270
 302.0  2.337563   0.459660
 303.0  2.267589   0.540022
 304.0  2.192433   0.642047
 305.0  2.126695   0.746973
 306.0  2.069543   0.852033
 307.0  2.008444   0.980745
 308.0  1.948948   1.124739
 309.0  1.888942   1.291390
 310.0  1.830261   1.478221
 311.0  1.779323   1.662177
 312.0  1.726134   1.878739
 313.0  1.682026   2.079573
 314.0  1.640422   2.288640
 315.0  1.603932   2.489248
 316.0  1.571623   2.681494
 317.0  1.541269   2.875616
 318.0  1.511651   3.078571
 319.0  1.483949   3.281339
 320.0  1.457462   3.487691
 321.0  1.431526   3.702319
 322.0  1.406682   3.920286
 323.0  1.383439   4.135813
 324.0  1.362395   4.341152
 325.0  1.340757   4.562918
 326.0  1.322763   4.755945
 327.0  1.306280   4.939925
 328.0  1.290047   5.128058
 329.0  1.276391   5.291869
 330.0  1.264069   5.444167
 331.0  1.250482   5.617171
 332.0  1.238450   5.774974
 333.0  1.225154   5.954507
 334.0  1.213914   6.110625
 335.0  1.203348   6.261114
 336.0  1.192716   6.416297
 337.0  1.182278   6.572366
 338.0  1.172815   6.717152
 339.0  1.168869   6.778465
 340.0  1.136575   7.301713
 341.0  1.129855   7.415571
 342.0  1.121961   7.551594
 343.0  1.115243   7.669327
 344.0  1.107974   7.798769
 345.0  1.101574   7.914538
 346.0  1.095000   8.035270
 347.0  1.088512   8.156210
 348.0  1.082547   8.268994
 349.0  1.076355   8.387746
 350.0  1.070667   8.498321
 351.0  1.064566   8.618553
 352.0  1.058674   8.736259
 353.0  1.053385   8.843312
 354.0  1.048309   8.947270
 355.0  1.043172   9.053747
 356.0  1.037812   9.166177
 357.0  1.032662   9.275511
 358.0  1.027128   9.394475
 359.0  1.021909   9.508035
 360.0  1.017141   9.613007
 361.0  1.012189   9.723249
 362.0  1.007220   9.835137
 363.0  1.001953   9.955132
 364.0  0.996925  10.071055
 365.0  0.992144  10.182537
 366.0  0.987490  10.292253
 367.0  0.982684  10.406768
 368.0  0.977694  10.527044
 369.0  0.972577  10.651803
 370.0  0.969370  10.730754
 371.0  0.963920  10.866266
 372.0  0.959219  10.984522
 373.0  0.954513  11.104194
 374.0  0.949739  11.226931
 375.0  0.944994  11.350266
 376.0  0.940308  11.473403
 377.0  0.935705  11.595642
 378.0  0.931377  11.711782
 379.0  0.926223  11.851589
 380.0  0.921293  11.986913
 381.0  0.915801  12.139439
 382.0  0.910199  12.297053
 383.0  0.904835  12.449869
 384.0  0.899452  12.605150
 385.0  0.893711  12.772875
 386.0  0.889227  12.905441
 387.0  0.881845  13.126687
 388.0  0.875929  13.306734
 389.0  0.870813  13.464385
 390.0  0.865122  13.641985
 391.0  0.859365  13.824034
 392.0  0.853632  14.007730
 393.0  0.847925  14.193035
 394.0  0.842201  14.381329
 395.0  0.836487  14.571803
 396.0  0.831341  14.745490
 397.0  0.826621  14.906604
 398.0  0.821163  15.095124
 399.0  0.815583  15.290318
 400.0  0.810183  15.481627
 401.0  0.804684  15.678905
 402.0  0.799507  15.866920
 403.0  0.794260  16.059807
 404.0  0.789400  16.240528
 405.0  0.784052  16.441748
 406.0  0.778736  16.644238
 407.0  0.773464  16.847532
 408.0  0.768584  17.037907
 409.0  0.763460  17.240116
 410.0  0.758589  17.434549
 411.0  0.753473  17.641138
 412.0  0.748486  17.844898
 413.0  0.743201  18.063368
 414.0  0.738362  18.265768
 415.0  0.733595  18.467382
 416.0  0.728800  18.672386
 417.0  0.724012  18.879375
 418.0  0.719095  19.094360
 419.0  0.714519  19.296623
 420.0  0.709863  19.504606
 421.0  0.705090  19.720127
 422.0  0.700505  19.929413
 423.0  0.696017  20.136475
 424.0  0.691416  20.350901
 425.0  0.686781  20.569256
 426.0  0.682269  20.784084
 427.0  0.677766  21.000690
 428.0  0.673481  21.208925
 429.0  0.669368  21.410736
 430.0  0.665006  21.626879
 431.0  0.660692  21.842793
 432.0  0.656465  22.056435
 433.0  0.652147  22.276825
 434.0  0.648018  22.489590
 435.0  0.643994  22.698977
 436.0  0.639986  22.909401
 437.0  0.635840  23.129171
 438.0  0.631534  23.359632
 439.0  0.627399  23.583096
 440.0  0.623325  23.805368
 441.0  0.619446  24.018934
 442.0  0.615641  24.230331
 443.0  0.611650  24.454020
 444.0  0.607716  24.676535
 445.0  0.604007  24.888144
 446.0  0.600227  25.105711
 447.0  0.596399  25.327995
 448.0  0.592756  25.541336
 449.0  0.588664  25.783148
 450.0  0.585879  25.949024
 451.0  0.580608  26.265896
 452.0  0.576686  26.504185
 453.0  0.573352  26.708416
 454.0  0.569826  26.926104
 455.0  0.566036  27.162149
 456.0  0.562559  27.380476
 457.0  0.559155  27.595943
 458.0  0.555604  27.822514
 459.0  0.552237  28.039043
 460.0  0.549156  28.238657
 461.0  0.545846  28.454723
 462.0  0.542364  28.683746
 463.0  0.538968  28.908939
 464.0  0.535653  29.130453
 465.0  0.532243  29.360064
 466.0  0.528926  29.585140
 467.0  0.525870  29.794092
 468.0  0.522620  30.017881
 469.0  0.519574  30.229143
 470.0  0.516493  30.444357
 471.0  0.513353  30.665302
 472.0  0.510339  30.878857
 473.0  0.507406  31.088097
 474.0  0.504493  31.297276
 475.0  0.501435  31.518457
 476.0  0.498263  31.749535
 477.0  0.495300  31.966885
 478.0  0.492352  32.184563
 479.0  0.489414  32.403023
 480.0  0.486626  32.611740
 481.0  0.483842  32.821468
 482.0  0.480947  33.040947
 483.0  0.478179  33.252285
 484.0  0.475296  33.473721
 485.0  0.472611  33.681343
 486.0  0.469910  33.891407
 487.0  0.467113  34.110432
 488.0  0.464238  34.336941
 489.0  0.461500  34.554100
 490.0  0.458761  34.772728
 491.0  0.456019  34.993019
 492.0  0.453369  35.207119
 493.0  0.450878  35.409668
 494.0  0.448144  35.633308
 495.0  0.445572  35.844921
 496.0  0.443077  36.051464
 497.0  0.440516  36.264713
 498.0  0.438063  36.470112
 499.0  0.435576  36.679512
 500.0  0.432967  36.900528
 501.0  0.430443  37.115639
 502.0  0.427880  37.335335
 503.0  0.425377  37.551147
 504.0  0.423008  37.756527
 505.0  0.420633  37.963581
 506.0  0.418222  38.174923
 507.0  0.415820  38.386589
 508.0  0.413442  38.597416
 509.0  0.411174  38.799450
 510.0  0.408928  39.000702
 511.0  0.406622  39.208263
 512.0  0.404196  39.427929
 513.0  0.401916  39.635468
 514.0  0.400054  39.805771
 515.0  0.398075  39.987526
 516.0  0.395882  40.189953
 517.0  0.393655  40.396610
 518.0  0.391387  40.608097
 519.0  0.389342  40.799824
 520.0  0.387262  40.995682
 521.0  0.385159  41.194633
 522.0  0.383146  41.386093
 523.0  0.381286  41.563713
 524.0  0.379192  41.764603
 525.0  0.377094  41.966846
 526.0  0.374988  42.170818
 527.0  0.372977  42.366585
 528.0  0.371132  42.546917
 529.0  0.369138  42.742680
 530.0  0.367217  42.932144
 531.0  0.365271  43.124943
 532.0  0.363541  43.297119
 533.0  0.361750  43.476067
 534.0  0.360160  43.635529
 535.0  0.358278  43.824982
 536.0  0.356561  43.998657
 537.0  0.354671  44.190460
 538.0  0.352957  44.365208
 539.0  0.351170  44.548191
 540.0  0.349483  44.721565
 541.0  0.347768  44.898472
 542.0  0.346121  45.069118
 543.0  0.344600  45.227200
 544.0  0.343210  45.372192
 545.0  0.341852  45.514343
 546.0  0.340383  45.668560
 547.0  0.338960  45.818439
 548.0  0.337524  45.970165
 549.0  0.336209  46.109554
 550.0  0.334649  46.275528
 551.0  0.333311  46.418240
 552.0  0.331867  46.572884
 553.0  0.330639  46.704720
 554.0  0.329023  46.878857
 555.0  0.327459  47.047985
 556.0  0.326113  47.194038
 557.0  0.324713  47.346405
 558.0  0.323376  47.492355
 559.0  0.322036  47.639160
 560.0  0.320739  47.781616
 561.0  0.319462  47.922318
 562.0  0.318208  48.060928
 563.0  0.316974  48.197659
 564.0  0.315607  48.349564
 565.0  0.314532  48.469490
 566.0  0.313573  48.576561
 567.0  0.312734  48.670559
 568.0  0.311748  48.781197
 569.0  0.310900  48.876518
 570.0  0.309959  48.982555
 571.0  0.309227  49.065125
 572.0  0.308283  49.171932
 573.0  0.307427  49.268963
 574.0  0.306642  49.358044
 575.0  0.305611  49.475334
 576.0  0.304844  49.562790
 577.0  0.303766  49.686024
 578.0  0.302610  49.818378
 579.0  0.301765  49.915497
 580.0  0.300668  50.041748
 581.0  0.299659  50.158131
 582.0  0.298764  50.261578
 583.0  0.297930  50.358231
 584.0  0.297023  50.463409
 585.0  0.296463  50.528542
 586.0  0.295277  50.666801
 587.0  0.294474  50.760456
 588.0  0.293734  50.847095
 589.0  0.292953  50.938652
 590.0  0.292334  51.011204
 591.0  0.291581  51.099785
 592.0  0.290900  51.179939
 593.0  0.290324  51.247868
 594.0  0.289732  51.317772
 595.0  0.289059  51.397404
 596.0  0.288493  51.464405
 597.0  0.287948  51.529003
 598.0  0.287364  51.598370
 599.0  0.286739  51.672653
 600.0  0.286162  51.741322
 601.0  0.285616  51.806507
 602.0  0.284947  51.886318
 603.0  0.284402  51.951488
 604.0  0.283895  52.012215
 605.0  0.283400  52.071495
 606.0  0.282979  52.121990
 607.0  0.282488  52.180996
 608.0  0.282023  52.236801
 609.0  0.281560  52.292534
 610.0  0.281091  52.349121
 611.0  0.280590  52.409504
 612.0  0.280159  52.461494
 613.0  0.279729  52.513504
 614.0  0.279254  52.570919
 615.0  0.278818  52.623760
 616.0  0.278391  52.675495
 617.0  0.278026  52.719845
 618.0  0.277575  52.774620
 619.0  0.277173  52.823444
 620.0  0.276782  52.871113
 621.0  0.276422  52.914871
 622.0  0.276038  52.961720
 623.0  0.275694  53.003719
 624.0  0.275410  53.038372
 625.0  0.275066  53.080418
 626.0  0.274708  53.124130
 627.0  0.274275  53.177166
 628.0  0.273863  53.227650
 629.0  0.273517  53.269993
 630.0  0.273232  53.304966
 631.0  0.272845  53.352581
 632.0  0.272531  53.391155
 633.0  0.272237  53.427250
 634.0  0.271945  53.463234
 635.0  0.271585  53.507572
 636.0  0.271241  53.549946
 637.0  0.270909  53.590885
 638.0  0.270622  53.626305
 639.0  0.270219  53.676155
 640.0  0.269862  53.720226
 641.0  0.269536  53.760540
 642.0  0.269169  53.806011
 643.0  0.268822  53.849033
 644.0  0.268506  53.888233
 645.0  0.268168  53.930183
 646.0  0.267838  53.971130
 647.0  0.267508  54.012199
 648.0  0.267178  54.053238
 649.0  0.266854  54.093609
 650.0  0.266542  54.132511
 651.0  0.266200  54.175098
 652.0  0.265836  54.220531
 653.0  0.265473  54.265926
 654.0  0.265136  54.308037
 655.0  0.264848  54.344051
 656.0  0.264545  54.381924
 657.0  0.264206  54.424480
 658.0  0.263880  54.465252
 659.0  0.263555  54.506081
 660.0  0.263185  54.552555
 661.0  0.262877  54.591263
 662.0  0.262450  54.644993
 663.0  0.262122  54.686184
 664.0  0.261711  54.738010
 665.0  0.261370  54.780952
 666.0  0.261009  54.826591
 667.0  0.260608  54.877151
 668.0  0.260223  54.925827
 669.0  0.259882  54.969070
 670.0  0.259562  55.009552
 671.0  0.259125  55.064919
 672.0  0.258738  55.114017
 673.0  0.258367  55.161102
 674.0  0.257949  55.214245
 675.0  0.257537  55.266678
 676.0  0.257112  55.320801
 677.0  0.256675  55.376465
 678.0  0.256175  55.440281
 679.0  0.255684  55.502907
 680.0  0.255199  55.564949
 681.0  0.254738  55.623928
 682.0  0.254262  55.684914
 683.0  0.253819  55.741741
 684.0  0.253324  55.805382
 685.0  0.252839  55.867699
 686.0  0.252347  55.930992
 687.0  0.251853  55.994713
 688.0  0.251413  56.051533
 689.0  0.250856  56.123383
 690.0  0.250300  56.195354
 691.0  0.249749  56.266682
 692.0  0.249241  56.332451
 693.0  0.248769  56.393715
 694.0  0.248272  56.458286
 695.0  0.247756  56.525444
 696.0  0.247283  56.587059
 697.0  0.246765  56.654575
 698.0  0.246247  56.722168
 699.0  0.245806  56.779758
 700.0  0.245245  56.853230
 701.0  0.244721  56.921795
 702.0  0.244166  56.994621
 703.0  0.243671  57.059582
 704.0  0.243253  57.114647
 705.0  0.242833  57.169872
 706.0  0.242396  57.227398
 707.0  0.241948  57.286430
 708.0  0.241573  57.335918
 709.0  0.241129  57.394558
 710.0  0.240648  57.458210
 711.0  0.240239  57.512394
 712.0  0.239845  57.564514
 713.0  0.239339  57.631645
 714.0  0.238992  57.677681
 715.0  0.238638  57.724689
 716.0  0.238246  57.776810
 717.0  0.237938  57.817917
 718.0  0.237575  57.866215
 719.0  0.237277  57.905968
 720.0  0.236946  57.950062
 721.0  0.236596  57.996845
 722.0  0.236306  58.035480
 723.0  0.236089  58.064510
 724.0  0.235799  58.103333
 725.0  0.235501  58.143204
 726.0  0.235125  58.193592
 727.0  0.234832  58.232822
 728.0  0.234473  58.281033
 729.0  0.234222  58.314686
 730.0  0.234044  58.338589
 731.0  0.233824  58.368221
 732.0  0.233608  58.397133
 733.0  0.233415  58.423122
 734.0  0.233221  58.449203
 735.0  0.232957  58.484814
 736.0  0.232819  58.503326
 737.0  0.232566  58.537495
 738.0  0.232333  58.568867
 739.0  0.232105  58.599693
 740.0  0.231971  58.617695
 741.0  0.231740  58.648968
 742.0  0.231545  58.675213
 743.0  0.231432  58.690514
 744.0  0.231220  58.719231
 745.0  0.231076  58.738670
 746.0  0.230988  58.750557
 747.0  0.230639  58.797810
 748.0  0.230484  58.818729
 749.0  0.230305  58.843048
 750.0  0.230199  58.857456
 751.0  0.229822  58.908451
 752.0  0.229639  58.933327
 753.0  0.229398  58.966091
 754.0  0.229242  58.987251
 755.0  0.229040  59.014622
 756.0  0.228939  59.028358
 757.0  0.228731  59.056736
 758.0  0.228506  59.087254
 759.0  0.228351  59.108406
 760.0  0.228154  59.135231
 761.0  0.227980  59.158916
 762.0  0.227715  59.195026
 763.0  0.227479  59.227177
 764.0  0.227284  59.253761
 765.0  0.227072  59.282753
 766.0  0.226806  59.318970
 767.0  0.226535  59.356022
 768.0  0.226366  59.379131
 769.0  0.226127  59.411819
 770.0  0.225935  59.438164
 771.0  0.225663  59.475357
 772.0  0.225447  59.504993
 773.0  0.225228  59.534988
 774.0  0.224967  59.570755
 775.0  0.224760  59.599148
 776.0  0.224479  59.637672
 777.0  0.224163  59.681103
 778.0  0.223926  59.713726
 779.0  0.223674  59.748421
 780.0  0.223428  59.782280
 781.0  0.223233  59.809082
 782.0  0.222959  59.846821
 783.0  0.222753  59.875164
 784.0  0.222572  59.900135
 785.0  0.222309  59.936382
 786.0  0.222043  59.973198
 787.0  0.221880  59.995670
 788.0  0.221606  60.033562
 789.0  0.221363  60.067204
 790.0  0.221119  60.100849
 791.0  0.220791  60.146263
 792.0  0.220567  60.177410
 793.0  0.220279  60.217316
 794.0  0.220095  60.242840
 795.0  0.219936  60.264854
 796.0  0.219551  60.318226
 797.0  0.219295  60.353817
 798.0  0.219137  60.375820
 799.0  0.218883  60.411198
 800.0  0.218571  60.454590
 801.0  0.218265  60.497105
 802.0  0.217981  60.536804
 803.0  0.217726  60.572277
 804.0  0.217435  60.612873
 805.0  0.217374  60.621426
 806.0  0.217064  60.664738
 807.0  0.216778  60.704666
 808.0  0.216494  60.744389
 809.0  0.216302  60.771187
 810.0  0.216092  60.800571
 811.0  0.215897  60.827980
 812.0  0.215676  60.858826
 813.0  0.215267  60.916286
 814.0  0.215141  60.933895
 815.0  0.214931  60.963341
 816.0  0.214702  60.995525
 817.0  0.214422  61.034935
 818.0  0.214273  61.055798
 819.0  0.213934  61.103428
 820.0  0.213815  61.120171
 821.0  0.213584  61.152794
 822.0  0.213209  61.205639
 823.0  0.213017  61.232693
 824.0  0.212936  61.244041
 825.0  0.212664  61.282497
 826.0  0.212477  61.308762
 827.0  0.212142  61.356186
 828.0  0.211799  61.404575
 829.0  0.211690  61.419998
 830.0  0.211438  61.455700
 831.0  0.211229  61.485298
 832.0  0.211005  61.516949
 833.0  0.210780  61.548840
 834.0  0.210616  61.572155
 835.0  0.210160  61.636753
 836.0  0.210005  61.658802
 837.0  0.209661  61.707714
 838.0  0.209473  61.734417
 839.0  0.209128  61.783493
 840.0  0.208992  61.802795
 841.0  0.208701  61.844219
 842.0  0.208430  61.882816
 843.0  0.208156  61.921829
 844.0  0.207860  61.964046
 845.0  0.207485  62.017544
 846.0  0.207242  62.052364
 847.0  0.207026  62.083221
 848.0  0.206743  62.123672
 849.0  0.206553  62.150860
 850.0  0.206471  62.162548
 851.0  0.206069  62.220161
 852.0  0.205778  62.261814
 853.0  0.205608  62.286205
 854.0  0.205408  62.314968
 855.0  0.205162  62.350250
 856.0  0.204992  62.374592
 857.0  0.204695  62.417255
 858.0  0.204539  62.439720
 859.0  0.204324  62.470680
 860.0  0.204010  62.515862
 861.0  0.203658  62.566540
 862.0  0.203327  62.614216
 863.0  0.203072  62.650970
 864.0  0.202859  62.681797
 865.0  0.202699  62.704872
 866.0  0.202365  62.753052
 867.0  0.202077  62.794731
 868.0  0.201845  62.828247
 869.0  0.201533  62.873447
 870.0  0.201276  62.910614
 871.0  0.200861  62.970737
 872.0  0.200683  62.996655
 873.0  0.200458  63.029240
 874.0  0.200105  63.080540
 875.0  0.199800  63.124779
 876.0  0.199608  63.152645
 877.0  0.199241  63.206097
 878.0  0.199026  63.237453
 879.0  0.198822  63.267090
 880.0  0.198598  63.299797
 881.0  0.198331  63.338715
 882.0  0.198005  63.386299
 883.0  0.197795  63.416962
 884.0  0.197592  63.446598
 885.0  0.197368  63.479279
 886.0  0.197198  63.504200
 887.0  0.196984  63.535374
 888.0  0.196775  63.565971
 889.0  0.196560  63.597473
 890.0  0.196327  63.631592
 891.0  0.196275  63.639313
 892.0  0.195831  63.704311
 893.0  0.195658  63.729652
 894.0  0.195393  63.768639
 895.0  0.195287  63.784237
 896.0  0.195040  63.820473
 897.0  0.194875  63.844738
 898.0  0.194749  63.863319
 899.0  0.194582  63.887848
 900.0  0.194404  63.914036
 901.0  0.194222  63.940796
 902.0  0.194066  63.963772
 903.0  0.193903  63.987831
 904.0  0.193712  64.015869
 905.0  0.193642  64.026222
 906.0  0.193482  64.049789
 907.0  0.193399  64.062050
 908.0  0.193279  64.079826
 909.0  0.193087  64.108185
 910.0  0.193009  64.119576
 911.0  0.192811  64.148849
 912.0  0.192660  64.171219
 913.0  0.192559  64.186104
 914.0  0.192523  64.191460
 915.0  0.192323  64.220963
 916.0  0.192259  64.230476
 917.0  0.192172  64.243332
 918.0  0.192058  64.260208
 919.0  0.192013  64.266861
 920.0  0.191814  64.296257
 921.0  0.191735  64.308044
 922.0  0.191753  64.305367
 923.0  0.191543  64.336388
 924.0  0.191382  64.360245
 925.0  0.191336  64.367142
 926.0  0.191195  64.387993
 927.0  0.191020  64.413940
 928.0  0.190939  64.426033
 929.0  0.190914  64.429680
 930.0  0.190740  64.455505
 931.0  0.190558  64.482506
 932.0  0.190487  64.493042
 933.0  0.190340  64.514923
 934.0  0.190147  64.543510
 935.0  0.190072  64.554657
 936.0  0.189946  64.573410
 937.0  0.189635  64.619759
 938.0  0.189565  64.630081
 939.0  0.189433  64.649773
 940.0  0.189241  64.678352
 941.0  0.189087  64.701294
 942.0  0.189014  64.712143
 943.0  0.188794  64.744965
 944.0  0.188697  64.759361
 945.0  0.188586  64.776001
 946.0  0.188492  64.790009
 947.0  0.188339  64.812836
 948.0  0.188248  64.826355
 949.0  0.188176  64.837120
 950.0  0.188109  64.847107
 951.0  0.188428  64.799583
 952.0  0.188324  64.815109
 953.0  0.188353  64.810715
 954.0  0.188156  64.840164
 955.0  0.188073  64.852570
 956.0  0.188049  64.856133
 957.0  0.187881  64.881241
 958.0  0.187747  64.901222
 959.0  0.187682  64.910934
 960.0  0.187571  64.927521
 961.0  0.187464  64.943527
 962.0  0.187302  64.967796
 963.0  0.187315  64.965797
 964.0  0.187270  64.972542
 965.0  0.187107  64.996994
 966.0  0.187197  64.983490
 967.0  0.187271  64.972382
 968.0  0.187088  64.999779
 969.0  0.187106  64.997101
 970.0  0.186878  65.031273
 971.0  0.186789  65.044594
 972.0  0.186698  65.058167
 973.0  0.186628  65.068718
 974.0  0.186471  65.092194
 975.0  0.186565  65.078133
 976.0  0.186478  65.091118
 977.0  0.186439  65.097015
 978.0  0.186431  65.098175
 979.0  0.186360  65.108917
 980.0  0.186308  65.116638
 981.0  0.186167  65.137772
 982.0  0.186152  65.140038
 983.0  0.186013  65.160873
 984.0  0.185858  65.184181
 985.0  0.185767  65.197746
 986.0  0.185564  65.228302
 987.0  0.185454  65.244774
 988.0  0.185207  65.281860
 989.0  0.185228  65.278816
 990.0  0.185063  65.303581
 991.0  0.184851  65.335495
 992.0  0.184732  65.353432
 993.0  0.184583  65.375809
 994.0  0.184415  65.401077
 995.0  0.184290  65.419945
 996.0  0.184110  65.447014
 997.0  0.183960  65.469635
 998.0  0.183830  65.489243
 999.0  0.183672  65.513031
1000.0  0.183500  65.539001
1001.0  0.183275  65.572937
1002.0  0.183158  65.590675
1003.0  0.182972  65.618820
1004.0  0.182848  65.637535
1005.0  0.182658  65.666245
1006.0  0.182566  65.680122
1007.0  0.182381  65.708054
1008.0  0.182278  65.723747
1009.0  0.181991  65.767220
1010.0  0.181866  65.786072
1011.0  0.182040  65.759750
1012.0  0.181461  65.847404
1013.0  0.181288  65.873672
1014.0  0.181142  65.895897
1015.0  0.181027  65.913300
1016.0  0.180859  65.938759
1017.0  0.180763  65.953300
1018.0  0.180610  65.976547
1019.0  0.180301  66.023506
1020.0  0.179952  66.076698
1021.0  0.179398  66.160965
1022.0  0.178503  66.297546
1023.0  0.177900  66.389633
1024.0  0.177418  66.463242
1025.0  0.177902  66.389328
1026.0  0.178242  66.337334
1027.0  0.178180  66.346771
1028.0  0.178219  66.340904
1029.0  0.178159  66.349976
1030.0  0.178249  66.336266
1031.0  0.178174  66.347702
1032.0  0.178025  66.370430
1033.0  0.178008  66.373016
1034.0  0.178056  66.365715
1035.0  0.177929  66.385170
1036.0  0.177869  66.394371
1037.0  0.177778  66.408173
1038.0  0.177764  66.410431
1039.0  0.177437  66.460449
1040.0  0.177391  66.467400
1041.0  0.177315  66.479118
1042.0  0.177215  66.494408
1043.0  0.176652  66.580635
1044.0  0.176418  66.616554
1045.0  0.176355  66.626175
1046.0  0.176065  66.670761
1047.0  0.175943  66.689499
1048.0  0.175819  66.708542
1049.0  0.175553  66.749275
1050.0  0.175315  66.785950
1051.0  0.175111  66.817307
1052.0  0.174948  66.842468
1053.0  0.174768  66.870033
1054.0  0.174587  66.897903
1055.0  0.174344  66.935486
1056.0  0.173987  66.990410
1057.0  0.174032  66.983475
1058.0  0.173961  66.994545
1059.0  0.173806  67.018433
1060.0  0.173676  67.038452
1061.0  0.173566  67.055458
1062.0  0.173468  67.070496
1063.0  0.173443  67.074364
1064.0  0.173339  67.090439
1065.0  0.173260  67.102669
1066.0  0.173380  67.084198
1067.0  0.173221  67.108727
1068.0  0.173039  67.136841
1069.0  0.173403  67.080627
1070.0  0.145874  71.470299
1071.0  0.146091  71.434723
1072.0  0.146368  71.389069
1073.0  0.160365  69.124901
1074.0  0.168216  67.886665
1075.0  0.176345  66.627693
1076.0  0.179614  66.128067
1077.0  0.172666  67.194565
1078.0  0.172477  67.223824
1079.0  0.172703  67.188797
1080.0  0.172508  67.219032
1081.0  0.172678  67.192757
1082.0  0.172732  67.184334
1083.0  0.172721  67.186081
1084.0  0.172871  67.162796
1085.0  0.172822  67.170334
1086.0  0.172725  67.185402
1087.0  0.173053  67.134666
1088.0  0.173456  67.072357
1089.0  0.174068  66.977905
1090.0  0.175623  66.738525
1091.0  0.178280  66.331512
1092.0  0.180257  66.030266
1093.0  0.178980  66.224663
1094.0  0.177468  66.455635
1095.0  0.179050  66.214035
1096.0  0.179677  66.118423
1097.0  0.179915  66.082245
1098.0  0.180390  66.010078
1099.0  0.182406  65.704285
1100.0  0.183639  65.517998
