 WL        Abs       T%
 327.0  0.594143  25.459936
 328.0  0.579520  26.331739
 329.0  0.565923  27.169195
 330.0  0.553347  27.967482
 331.0  0.541545  28.737888
 332.0  0.530620  29.469959
 333.0  0.520584  30.158936
 334.0  0.511377  30.805138
 335.0  0.502900  31.412292
 336.0  0.494628  32.016331
 337.0  0.486706  32.605762
 338.0  0.479532  33.148849
 339.0  0.476427  33.386627
 340.0  0.462038  34.511372
 341.0  0.457021  34.912373
 342.0  0.452136  35.307285
 343.0  0.447289  35.703487
 344.0  0.442948  36.062202
 345.0  0.439053  36.387028
 346.0  0.435577  36.679504
 347.0  0.432053  36.978317
 348.0  0.428843  37.252655
 349.0  0.425591  37.532642
 350.0  0.422653  37.787392
 351.0  0.419984  38.020309
 352.0  0.417527  38.236031
 353.0  0.415365  38.426880
 354.0  0.413336  38.606804
 355.0  0.411218  38.795586
 356.0  0.409306  38.966740
 357.0  0.407522  39.127125
 358.0  0.405778  39.284588
 359.0  0.404173  39.430008
 360.0  0.402642  39.569267
 361.0  0.401147  39.705681
 362.0  0.399909  39.819092
 363.0  0.398402  39.957439
 364.0  0.397121  40.075466
 365.0  0.395910  40.187439
 366.0  0.394766  40.293411
 367.0  0.393586  40.403053
 368.0  0.392584  40.496387
 369.0  0.391520  40.595737
 370.0  0.391105  40.634491
 371.0  0.390874  40.656090
 372.0  0.390113  40.727474
 373.0  0.389362  40.797966
 374.0  0.388838  40.847145
 375.0  0.388092  40.917358
 376.0  0.387625  40.961456
 377.0  0.387064  41.014412
 378.0  0.386276  41.088829
 379.0  0.385642  41.148895
 380.0  0.384428  41.264107
 381.0  0.383275  41.373779
 382.0  0.381956  41.499599
 383.0  0.380520  41.637054
 384.0  0.379177  41.765991
 385.0  0.377769  41.901638
 386.0  0.376109  42.062138
 387.0  0.374323  42.235470
 388.0  0.372815  42.382381
 389.0  0.370913  42.568367
 390.0  0.369419  42.715050
 391.0  0.367738  42.880676
 392.0  0.366185  43.034317
 393.0  0.364353  43.216259
 394.0  0.363065  43.344563
 395.0  0.361555  43.495617
 396.0  0.360193  43.632210
 397.0  0.358449  43.807732
 398.0  0.357208  43.933090
 399.0  0.355670  44.088989
 400.0  0.354140  44.244568
 401.0  0.352738  44.387585
 402.0  0.351247  44.540279
 403.0  0.349788  44.690186
 404.0  0.348576  44.815067
 405.0  0.346937  44.984493
 406.0  0.345555  45.127842
 407.0  0.344353  45.252941
 408.0  0.342889  45.405807
 409.0  0.341565  45.544415
 410.0  0.340162  45.691807
 411.0  0.338932  45.821407
 412.0  0.337598  45.962357
 413.0  0.336088  46.122391
 414.0  0.334715  46.268494
 415.0  0.333477  46.400585
 416.0  0.332163  46.541126
 417.0  0.330816  46.685684
 418.0  0.329221  46.857460
 419.0  0.328133  46.975010
 420.0  0.326834  47.115715
 421.0  0.325396  47.272007
 422.0  0.324151  47.407761
 423.0  0.322930  47.541161
 424.0  0.321602  47.686810
 425.0  0.320252  47.835289
 426.0  0.319028  47.970276
 427.0  0.317758  48.110699
 428.0  0.316358  48.266106
 429.0  0.315235  48.391029
 430.0  0.313903  48.539639
 431.0  0.312665  48.678295
 432.0  0.311438  48.816021
 433.0  0.310293  48.944801
 434.0  0.309158  49.072895
 435.0  0.307997  49.204254
 436.0  0.306809  49.339054
 437.0  0.305756  49.458839
 438.0  0.304390  49.614704
 439.0  0.303204  49.750366
 440.0  0.301961  49.892948
 441.0  0.300823  50.023853
 442.0  0.299623  50.162262
 443.0  0.298332  50.311604
 444.0  0.297152  50.448463
 445.0  0.295975  50.585381
 446.0  0.294868  50.714485
 447.0  0.293555  50.868092
 448.0  0.292431  50.999863
 449.0  0.291335  51.128704
 450.0  0.290349  51.244995
 451.0  0.288895  51.416752
 452.0  0.287704  51.558006
 453.0  0.286509  51.700020
 454.0  0.285367  51.836166
 455.0  0.284172  51.979061
 456.0  0.283011  52.118183
 457.0  0.281752  52.269489
 458.0  0.280701  52.396141
 459.0  0.279574  52.532246
 460.0  0.278428  52.671074
 461.0  0.277338  52.803455
 462.0  0.276194  52.942677
 463.0  0.275150  53.070091
 464.0  0.273947  53.217319
 465.0  0.272814  53.356289
 466.0  0.271709  53.492241
 467.0  0.270434  53.649494
 468.0  0.269500  53.765041
 469.0  0.268538  53.884239
 470.0  0.267411  54.024223
 471.0  0.266325  54.159531
 472.0  0.265355  54.280602
 473.0  0.264434  54.395851
 474.0  0.263315  54.536266
 475.0  0.262242  54.671112
 476.0  0.261215  54.800564
 477.0  0.260160  54.933895
 478.0  0.259160  55.060505
 479.0  0.258111  55.193665
 480.0  0.257167  55.313679
 481.0  0.256071  55.453541
 482.0  0.255026  55.587086
 483.0  0.254182  55.695278
 484.0  0.253270  55.812275
 485.0  0.252217  55.947823
 486.0  0.251238  56.074032
 487.0  0.250217  56.206062
 488.0  0.249254  56.330860
 489.0  0.248279  56.457390
 490.0  0.247216  56.595730
 491.0  0.246232  56.724178
 492.0  0.245277  56.848999
 493.0  0.244404  56.963432
 494.0  0.243366  57.099785
 495.0  0.242450  57.220284
 496.0  0.241505  57.344986
 497.0  0.240501  57.477707
 498.0  0.239671  57.587574
 499.0  0.238624  57.726559
 500.0  0.237696  57.850079
 501.0  0.236672  57.986641
 502.0  0.235641  58.124470
 503.0  0.234758  58.242798
 504.0  0.233809  58.370178
 505.0  0.232818  58.503471
 506.0  0.232043  58.607994
 507.0  0.231274  58.711815
 508.0  0.230323  58.840591
 509.0  0.229391  58.966949
 510.0  0.228528  59.084316
 511.0  0.227420  59.235256
 512.0  0.226505  59.360130
 513.0  0.225600  59.483959
 514.0  0.224641  59.615429
 515.0  0.223670  59.748959
 516.0  0.222743  59.876545
 517.0  0.221805  60.006031
 518.0  0.220756  60.151169
 519.0  0.219937  60.264706
 520.0  0.218985  60.396973
 521.0  0.218217  60.503880
 522.0  0.217230  60.641548
 523.0  0.216332  60.767067
 524.0  0.215433  60.892914
 525.0  0.214398  61.038219
 526.0  0.213378  61.181721
 527.0  0.212523  61.302368
 528.0  0.211656  61.424889
 529.0  0.210855  61.538246
 530.0  0.209924  61.670345
 531.0  0.209047  61.794941
 532.0  0.208150  61.922745
 533.0  0.207222  62.055141
 534.0  0.206333  62.182377
 535.0  0.205493  62.302757
 536.0  0.204507  62.444294
 537.0  0.203623  62.571625
 538.0  0.202801  62.690125
 539.0  0.201934  62.815418
 540.0  0.201086  62.938148
 541.0  0.200212  63.064995
 542.0  0.199268  63.202175
 543.0  0.198346  63.336437
 544.0  0.197716  63.428452
 545.0  0.197133  63.513664
 546.0  0.196365  63.626106
 547.0  0.195600  63.738209
 548.0  0.194884  63.843460
 549.0  0.194076  63.962315
 550.0  0.193411  64.060287
 551.0  0.192616  64.177612
 552.0  0.191935  64.278381
 553.0  0.191242  64.381012
 554.0  0.190454  64.497978
 555.0  0.189672  64.614273
 556.0  0.188664  64.764404
 557.0  0.187846  64.886383
 558.0  0.186880  65.030937
 559.0  0.186020  65.159874
 560.0  0.185117  65.295464
 561.0  0.184295  65.419212
 562.0  0.183456  65.545677
 563.0  0.182619  65.672081
 564.0  0.181784  65.798462
 565.0  0.181005  65.916702
 566.0  0.180257  66.030304
 567.0  0.179807  66.098648
 568.0  0.179172  66.195442
 569.0  0.178686  66.269524
 570.0  0.178101  66.358849
 571.0  0.177494  66.451698
 572.0  0.177006  66.526344
 573.0  0.176553  66.595787
 574.0  0.175939  66.690010
 575.0  0.175437  66.767197
 576.0  0.174858  66.856216
 577.0  0.174068  66.977921
 578.0  0.173545  67.058731
 579.0  0.172775  67.177658
 580.0  0.172052  67.289566
 581.0  0.171300  67.406288
 582.0  0.170523  67.526993
 583.0  0.169844  67.632545
 584.0  0.169149  67.740974
 585.0  0.168834  67.790024
 586.0  0.167737  67.961563
 587.0  0.167177  68.049217
 588.0  0.166530  68.150703
 589.0  0.165955  68.240982
 590.0  0.165345  68.336899
 591.0  0.164753  68.430061
 592.0  0.164214  68.515053
 593.0  0.163659  68.602615
 594.0  0.163148  68.683502
 595.0  0.162576  68.773888
 596.0  0.162093  68.850441
 597.0  0.161541  68.937981
 598.0  0.161031  69.019035
 599.0  0.160501  69.103317
 600.0  0.159917  69.196320
 601.0  0.159378  69.282227
 602.0  0.158772  69.379074
 603.0  0.158237  69.464462
 604.0  0.157804  69.533806
 605.0  0.157229  69.625954
 606.0  0.156769  69.699669
 607.0  0.156242  69.784378
 608.0  0.155742  69.864761
 609.0  0.155200  69.951920
 610.0  0.154756  70.023460
 611.0  0.154345  70.089897
 612.0  0.153833  70.172501
 613.0  0.153319  70.255608
 614.0  0.152825  70.335495
 615.0  0.152313  70.418541
 616.0  0.151872  70.490112
 617.0  0.151385  70.569122
 618.0  0.150908  70.646759
 619.0  0.150427  70.725090
 620.0  0.150036  70.788673
 621.0  0.149570  70.864693
 622.0  0.149128  70.936813
 623.0  0.148674  71.011139
 624.0  0.148241  71.081886
 625.0  0.147844  71.146965
 626.0  0.147401  71.219536
 627.0  0.146935  71.296051
 628.0  0.146469  71.372437
 629.0  0.146047  71.441864
 630.0  0.145649  71.507393
 631.0  0.145251  71.572998
 632.0  0.144894  71.631844
 633.0  0.144514  71.694572
 634.0  0.144047  71.771713
 635.0  0.143636  71.839615
 636.0  0.143157  71.918976
 637.0  0.142730  71.989563
 638.0  0.142358  72.051300
 639.0  0.141949  72.119286
 640.0  0.141525  72.189697
 641.0  0.141100  72.260353
 642.0  0.140720  72.323555
 643.0  0.140364  72.382957
 644.0  0.139992  72.444954
 645.0  0.139598  72.510719
 646.0  0.139206  72.576210
 647.0  0.138898  72.627647
 648.0  0.138539  72.687637
 649.0  0.138180  72.747818
 650.0  0.137778  72.815247
 651.0  0.137325  72.891212
 652.0  0.136961  72.952248
 653.0  0.136631  73.007675
 654.0  0.136269  73.068703
 655.0  0.135892  73.132088
 656.0  0.135583  73.184219
 657.0  0.135198  73.249031
 658.0  0.134899  73.299576
 659.0  0.134497  73.367348
 660.0  0.134197  73.418137
 661.0  0.133847  73.477249
 662.0  0.133489  73.537781
 663.0  0.133150  73.595306
 664.0  0.132831  73.649429
 665.0  0.132516  73.702759
 666.0  0.132178  73.760155
 667.0  0.131879  73.811012
 668.0  0.131585  73.860947
 669.0  0.131270  73.914635
 670.0  0.130947  73.969635
 671.0  0.130646  74.020760
 672.0  0.130351  74.071167
 673.0  0.130076  74.118027
 674.0  0.129760  74.171959
 675.0  0.129480  74.219917
 676.0  0.129178  74.271477
 677.0  0.128846  74.328217
 678.0  0.128534  74.381645
 679.0  0.128257  74.429214
 680.0  0.127977  74.477081
 681.0  0.127723  74.520676
 682.0  0.127473  74.563644
 683.0  0.127215  74.607971
 684.0  0.126951  74.653320
 685.0  0.126668  74.702026
 686.0  0.126356  74.755684
 687.0  0.126118  74.796616
 688.0  0.125826  74.846992
 689.0  0.125551  74.894264
 690.0  0.125233  74.949127
 691.0  0.124978  74.993248
 692.0  0.124687  75.043411
 693.0  0.124407  75.091812
 694.0  0.124088  75.147133
 695.0  0.123890  75.181282
 696.0  0.123611  75.229691
 697.0  0.123381  75.269531
 698.0  0.123131  75.312851
 699.0  0.122875  75.357185
 700.0  0.122625  75.400635
 701.0  0.122378  75.443573
 702.0  0.122113  75.489563
 703.0  0.121902  75.526306
 704.0  0.121622  75.574898
 705.0  0.121389  75.615562
 706.0  0.121206  75.647453
 707.0  0.120980  75.686729
 708.0  0.120776  75.722366
 709.0  0.120479  75.774101
 710.0  0.120320  75.801888
 711.0  0.120094  75.841309
 712.0  0.119866  75.881081
 713.0  0.119629  75.922623
 714.0  0.119388  75.964729
 715.0  0.119201  75.997414
 716.0  0.118957  76.040169
 717.0  0.118753  76.075867
 718.0  0.118494  76.121262
 719.0  0.118308  76.153923
 720.0  0.118053  76.198524
 721.0  0.117832  76.237396
 722.0  0.117677  76.264542
 723.0  0.117402  76.312958
 724.0  0.117197  76.348976
 725.0  0.116870  76.406479
 726.0  0.116684  76.439201
 727.0  0.116408  76.487732
 728.0  0.116141  76.534798
 729.0  0.115861  76.584198
 730.0  0.115675  76.616898
 731.0  0.115422  76.661682
 732.0  0.115143  76.710815
 733.0  0.114853  76.762207
 734.0  0.114580  76.810432
 735.0  0.114329  76.854843
 736.0  0.114107  76.894180
 737.0  0.113750  76.957336
 738.0  0.113519  76.998222
 739.0  0.113193  77.056068
 740.0  0.112897  77.108604
 741.0  0.112679  77.147408
 742.0  0.112403  77.196320
 743.0  0.112140  77.243141
 744.0  0.111909  77.284225
 745.0  0.111738  77.314758
 746.0  0.111483  77.360161
 747.0  0.111343  77.385056
 748.0  0.111071  77.433434
 749.0  0.110881  77.467369
 750.0  0.110500  77.535332
 751.0  0.110172  77.593925
 752.0  0.110021  77.620895
 753.0  0.109874  77.647232
 754.0  0.109658  77.685776
 755.0  0.109343  77.742218
 756.0  0.109039  77.796677
 757.0  0.108909  77.820023
 758.0  0.108724  77.853050
 759.0  0.108524  77.889046
 760.0  0.108239  77.940163
 761.0  0.107939  77.993942
 762.0  0.107775  78.023491
 763.0  0.107563  78.061516
 764.0  0.107344  78.100845
 765.0  0.107230  78.121452
 766.0  0.106961  78.169861
 767.0  0.106815  78.196175
 768.0  0.106560  78.241928
 769.0  0.106544  78.244804
 770.0  0.106313  78.286499
 771.0  0.105977  78.347145
 772.0  0.105866  78.367104
 773.0  0.105773  78.383949
 774.0  0.105534  78.427101
 775.0  0.105477  78.437309
 776.0  0.105277  78.473503
 777.0  0.105208  78.486023
 778.0  0.104648  78.587318
 779.0  0.104807  78.558464
 780.0  0.104629  78.590683
 781.0  0.104453  78.622444
 782.0  0.104360  78.639328
 783.0  0.104188  78.670586
 784.0  0.103969  78.710220
 785.0  0.103845  78.732697
 786.0  0.103614  78.774590
 787.0  0.103471  78.800522
 788.0  0.103399  78.813652
 789.0  0.103120  78.864220
 790.0  0.103008  78.884552
 791.0  0.102834  78.916237
 792.0  0.102607  78.957359
 793.0  0.102498  78.977303
 794.0  0.102383  78.998077
 795.0  0.102258  79.020973
 796.0  0.102026  79.063065
 797.0  0.101853  79.094696
 798.0  0.101760  79.111542
 799.0  0.101564  79.147339
 800.0  0.101344  79.187325
 801.0  0.101228  79.208542
 802.0  0.101089  79.233849
 803.0  0.100839  79.279556
 804.0  0.100694  79.306046
 805.0  0.100518  79.338051
 806.0  0.100397  79.360161
 807.0  0.100131  79.408905
 808.0  0.099937  79.444420
 809.0  0.099842  79.461693
 810.0  0.099630  79.500458
 811.0  0.099381  79.546059
 812.0  0.099206  79.578117
 813.0  0.098985  79.618713
 814.0  0.098782  79.655853
 815.0  0.098535  79.701172
 816.0  0.098373  79.730972
 817.0  0.098141  79.773506
 818.0  0.097957  79.807457
 819.0  0.097849  79.827194
 820.0  0.097573  79.877937
 821.0  0.097319  79.924721
 822.0  0.097134  79.958839
 823.0  0.097098  79.965378
 824.0  0.096884  80.004791
 825.0  0.096745  80.030357
 826.0  0.096483  80.078697
 827.0  0.096318  80.109062
 828.0  0.096107  80.148033
 829.0  0.095998  80.168190
 830.0  0.095779  80.208641
 831.0  0.095676  80.227562
 832.0  0.095514  80.257561
 833.0  0.095386  80.281265
 834.0  0.095212  80.313446
 835.0  0.095072  80.339287
 836.0  0.095021  80.348724
 837.0  0.094861  80.378372
 838.0  0.094669  80.413971
 839.0  0.094480  80.448914
 840.0  0.094272  80.487373
 841.0  0.094075  80.523857
 842.0  0.094001  80.537651
 843.0  0.093863  80.563293
 844.0  0.093729  80.588089
 845.0  0.093504  80.629799
 846.0  0.093316  80.664749
 847.0  0.093176  80.690773
 848.0  0.093004  80.722786
 849.0  0.092918  80.738785
 850.0  0.092911  80.740089
 851.0  0.093054  80.713455
 852.0  0.092886  80.744659
 853.0  0.092704  80.778488
 854.0  0.092600  80.797798
 855.0  0.092433  80.828987
 856.0  0.092335  80.847298
 857.0  0.092181  80.875885
 858.0  0.092025  80.904900
 859.0  0.091892  80.929756
 860.0  0.091710  80.963707
 861.0  0.091623  80.979889
 862.0  0.091460  81.010345
 863.0  0.091295  81.041107
 864.0  0.091134  81.071053
 865.0  0.090988  81.098427
 866.0  0.090880  81.118553
 867.0  0.090812  81.131226
 868.0  0.090647  81.162048
 869.0  0.090519  81.186050
 870.0  0.090312  81.224724
 871.0  0.090144  81.256050
 872.0  0.090038  81.275909
 873.0  0.089953  81.291924
 874.0  0.089732  81.333153
 875.0  0.089611  81.355858
 876.0  0.089406  81.394341
 877.0  0.089313  81.411819
 878.0  0.089195  81.433830
 879.0  0.089103  81.451065
 880.0  0.088940  81.481636
 881.0  0.088733  81.520584
 882.0  0.088655  81.535263
 883.0  0.088634  81.539116
 884.0  0.088485  81.567184
 885.0  0.088407  81.581673
 886.0  0.088350  81.592400
 887.0  0.088198  81.620979
 888.0  0.088048  81.649284
 889.0  0.087891  81.678650
 890.0  0.087817  81.692703
 891.0  0.087699  81.714798
 892.0  0.087650  81.723991
 893.0  0.087369  81.776909
 894.0  0.087284  81.793045
 895.0  0.087246  81.800140
 896.0  0.087199  81.808922
 897.0  0.087132  81.821518
 898.0  0.086977  81.850838
 899.0  0.086901  81.865059
 900.0  0.086769  81.890030
 901.0  0.086697  81.903603
 902.0  0.086575  81.926651
 903.0  0.086410  81.957672
 904.0  0.086290  81.980324
 905.0  0.086292  81.980103
 906.0  0.086252  81.987549
 907.0  0.085972  82.040451
 908.0  0.085952  82.044189
 909.0  0.085736  82.085075
 910.0  0.085544  82.121429
 911.0  0.085461  82.137115
 912.0  0.085396  82.149292
 913.0  0.085354  82.157211
 914.0  0.085071  82.210785
 915.0  0.084955  82.232788
 916.0  0.084759  82.269836
 917.0  0.084821  82.258255
 918.0  0.084607  82.298752
 919.0  0.084620  82.296173
 920.0  0.084622  82.295944
 921.0  0.084560  82.307625
 922.0  0.084458  82.326904
 923.0  0.084424  82.333321
 924.0  0.084334  82.350540
 925.0  0.084316  82.353889
 926.0  0.084224  82.371361
 927.0  0.084135  82.388161
 928.0  0.084242  82.367950
 929.0  0.084126  82.389839
 930.0  0.084087  82.397324
 931.0  0.084066  82.401352
 932.0  0.083999  82.413948
 933.0  0.083896  82.433472
 934.0  0.083931  82.426842
 935.0  0.083797  82.452278
 936.0  0.083771  82.457237
 937.0  0.083648  82.480576
 938.0  0.083533  82.502518
 939.0  0.083471  82.514244
 940.0  0.083430  82.522064
 941.0  0.083306  82.545578
 942.0  0.083266  82.553215
 943.0  0.083183  82.569031
 944.0  0.083122  82.580521
 945.0  0.083066  82.591248
 946.0  0.083062  82.591927
 947.0  0.082940  82.615189
 948.0  0.082957  82.612015
 949.0  0.082926  82.617935
 950.0  0.083070  82.590454
 951.0  0.083306  82.545532
 952.0  0.083299  82.546913
 953.0  0.083280  82.550491
 954.0  0.083277  82.551125
 955.0  0.083250  82.556206
 956.0  0.083233  82.559578
 957.0  0.083079  82.588844
 958.0  0.083111  82.582764
 959.0  0.083027  82.598610
 960.0  0.082960  82.611427
 961.0  0.082952  82.612923
 962.0  0.082828  82.636436
 963.0  0.082746  82.652069
 964.0  0.082710  82.658966
 965.0  0.082672  82.666206
 966.0  0.082565  82.686630
 967.0  0.082517  82.695663
 968.0  0.082541  82.691124
 969.0  0.082438  82.710739
 970.0  0.082370  82.723724
 971.0  0.082365  82.724701
 972.0  0.082253  82.746071
 973.0  0.082252  82.746231
 974.0  0.082217  82.752792
 975.0  0.082232  82.749931
 976.0  0.082282  82.740463
 977.0  0.068668  85.375160
 978.0  0.075166  84.107315
 979.0  0.081439  82.901184
 980.0  0.082033  82.787895
 981.0  0.082024  82.789642
 982.0  0.082046  82.785416
 983.0  0.081986  82.796829
 984.0  0.081847  82.823463
 985.0  0.081929  82.807693
 986.0  0.081846  82.823669
 987.0  0.081770  82.838020
 988.0  0.081758  82.840317
 989.0  0.081716  82.848434
 990.0  0.081697  82.851913
 991.0  0.081663  82.858482
 992.0  0.081651  82.860825
 993.0  0.081628  82.865242
 994.0  0.081674  82.856346
 995.0  0.081653  82.860306
 996.0  0.081614  82.867905
 997.0  0.081694  82.852478
 998.0  0.081650  82.860939
 999.0  0.081750  82.841881
1000.0  0.081788  82.834679
1001.0  0.081773  82.837494
1002.0  0.081882  82.816689
1003.0  0.081889  82.815399
1004.0  0.082012  82.791939
1005.0  0.081994  82.795372
1006.0  0.081954  82.802917
1007.0  0.081969  82.800125
1008.0  0.081901  82.813080
1009.0  0.082002  82.793846
1010.0  0.082062  82.782440
1011.0  0.081986  82.796806
1012.0  0.082058  82.783234
1013.0  0.081932  82.807190
1014.0  0.081981  82.797760
1015.0  0.081783  82.835587
1016.0  0.081929  82.807785
1017.0  0.072371  84.650307
1018.0  0.081113  82.963425
1019.0  0.081309  82.926018
1020.0  0.081183  82.950104
1021.0  0.080669  83.048409
1022.0  0.080242  83.130081
1023.0  0.079741  83.226021
1024.0  0.079401  83.291107
1025.0  0.080109  83.155502
1026.0  0.080682  83.045853
1027.0  0.080778  83.027527
1028.0  0.080943  82.996063
1029.0  0.081128  82.960579
1030.0  0.081539  82.882233
1031.0  0.081779  82.836266
1032.0  0.081798  82.832672
1033.0  0.081894  82.814377
1034.0  0.082011  82.792168
1035.0  0.081904  82.812508
1036.0  0.081787  82.834900
1037.0  0.081883  82.816536
1038.0  0.082053  82.784058
1039.0  0.081810  82.830490
1040.0  0.081851  82.822578
1041.0  0.081727  82.846321
1042.0  0.081715  82.848572
1043.0  0.081898  82.813736
1044.0  0.081916  82.810234
1045.0  0.081971  82.799759
1046.0  0.082166  82.762650
1047.0  0.043433  90.483086
1048.0  0.056518  87.797501
1049.0  0.065975  85.906281
1050.0  0.071736  84.774261
1051.0  0.082186  82.758789
1052.0  0.081040  82.977386
1053.0  0.081252  82.937012
1054.0  0.081180  82.950760
1055.0  0.081220  82.943092
1056.0  0.081093  82.967293
1057.0  0.081094  82.967201
1058.0  0.081500  82.889648
1059.0  0.081582  82.873978
1060.0  0.081711  82.849411
1061.0  0.081662  82.858643
1062.0  0.081781  82.835991
1063.0  0.081673  82.856575
1064.0  0.081540  82.881958
1065.0  0.081965  82.800896
1066.0  0.081971  82.799805
1067.0  0.082297  82.737686
1068.0  0.081834  82.825897
1069.0  0.081812  82.830040
1070.0  0.081861  82.820694
1071.0  0.082058  82.783104
1072.0  0.082200  82.756111
1073.0  0.082427  82.712868
1074.0  0.082608  82.678299
1075.0  0.082752  82.650932
1076.0  0.015836  96.419334
1077.0  0.010887  97.524330
1078.0  0.010087  97.704201
1079.0  0.029315  93.472801
1080.0  0.036772  91.881477
1081.0  0.049358  89.256912
1082.0  0.055654  87.972252
1083.0  0.064401  86.218277
1084.0  0.070415  85.032463
1085.0  0.078979  83.372055
1086.0  0.088738  81.519577
1087.0  0.089168  81.438858
1088.0  0.086787  81.886703
1089.0  0.082855  82.631470
1090.0  0.084032  82.407753
1091.0  0.085300  82.167473
1092.0  0.090686  81.154831
1093.0  0.072999  84.528122
1094.0  0.078641  83.437096
1095.0  0.090606  81.169739
1096.0  0.086608  81.920334
1097.0  0.089706  81.338173
1098.0  0.090200  81.245659
1099.0  0.088639  81.538109
1100.0  0.088097  81.640030
